comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,cornangle,distance
threading,0.0009992122650146484,land,-1,-1,-1,-1,-1,-1,,-1
threading,3.0044939517974854,gps,-1,30.374791666666667,130.95982166666667,35.0,50.4,-64.0252939759605,,-1
dutychange,3.8867273330688477,gps,-1,30.374791666666667,130.95982166666667,20.0,33.6,-64.0252939759605,-85.98642556233472,-1
threading,6.007807493209839,gps,-1,30.374791666666667,130.95982166666667,20.0,33.6,-58.01592108911013,,-1
dutychange,6.046783924102783,gps,-1,30.374791666666667,130.95982166666667,20.0,33.6,-58.01592108911013,-91.99579844918509,-1
dutychange,8.203305006027222,gps,-1,30.374791666666667,130.95982,20.0,33.6,-56.762979125987655,-93.24874041230755,-1
threading,9.011476278305054,gps,-1,30.374791666666667,130.95982,20.0,33.6,-56.762979125987655,,-1
dutychange,10.359025478363037,gps,-1,30.374791666666667,130.95982,20.0,33.6,-60.92159390653276,-88.06399973561821,-1
threading,12.012914419174194,gps,-1,30.374791666666667,130.95982,20.0,40.32,-59.782791074225344,,-1
dutychange,12.513911485671997,gps,-1,30.374791666666667,130.95982,20.0,33.6,-59.782791074225344,-89.20280256792563,-1
dutychange,14.668888330459595,gps,-1,30.374791666666667,130.95982,20.0,33.6,-65.27636284207077,-83.7092308000802,-1
threading,15.014194965362549,gps,-1,30.374791666666667,130.95982,20.0,33.6,-65.27636284207077,,-1
dutychange,16.824977159500122,gps,-1,30.374791666666667,130.95982,20.0,33.6,-65.301042059844,-83.68455158230698,-1
threading,18.01711082458496,gps,-1,30.374791666666667,130.95982,20.0,40.32,-69.98924746560652,,-1
dutychange,18.98148202896118,gps,-1,30.374791666666667,130.95982,20.0,33.6,-69.98924746560652,-78.99634617654445,-1
threading,21.020732641220093,gps,-1,30.374791666666667,130.95982,20.0,43.455999999999996,-74.26981397204229,,-1
dutychange,21.137304544448853,gps,-1,30.374791666666667,130.95982,20.0,33.6,-74.26981397204229,-74.71577967010869,-1
dutychange,23.292024850845337,gps,-1,30.374791666666667,130.95982,20.0,33.6,-74.81195919020509,-74.17363445194589,-1
threading,24.0241641998291,gps,-1,30.374791666666667,130.95982,20.0,33.6,-74.81195919020509,,-1
dutychange,25.448835134506226,gps,-1,30.37479,130.95982166666667,20.0,33.6,-69.65392398408507,-79.3316696580659,-1
threading,27.027605056762695,gps,-1,30.374791666666667,130.95982333333333,20.0,40.32,-88.2703238224413,,-1
dutychange,27.608142375946045,gps,-1,30.37479,130.95982333333333,20.0,33.6,-88.2703238224413,-62.78917699949193,-1
dutychange,29.766377449035645,gps,-1,30.374788333333335,130.95982166666667,22.0,33.6,-96.48472142580614,-52.08687138404677,-1
threading,30.031229734420776,gps,-1,30.374788333333335,130.95982166666667,22.0,33.6,-96.48472142580614,,-1
dutychange,31.923591136932373,gps,-1,30.374788333333335,130.95982166666667,22.0,33.6,-94.38680416732677,-54.184788642526144,-1
threading,33.03471922874451,gps,-1,30.374788333333335,130.95982166666667,22.0,40.32,-96.12527706357524,,-1
dutychange,34.07928729057312,gps,-1,30.374788333333335,130.95982166666667,22.0,33.6,-96.12527706357524,-52.446315746277676,-1
threading,36.038506746292114,gps,-1,30.374788333333335,130.95982166666667,22.0,40.32,-71.37073024990673,,-1
dutychange,36.235806703567505,gps,-1,30.374788333333335,130.95982166666667,24.0,33.6,-71.37073024990673,-77.20086255994619,-1
dutychange,38.39213585853577,gps,-1,30.37479,130.95982166666667,24.0,33.6,-45.25334934196196,-103.31824346789097,-1
threading,39.04147529602051,gps,-1,30.37479,130.95982166666667,24.0,33.6,-45.25334934196196,,-1
dutychange,40.54759383201599,gps,-1,30.37479,130.95982166666667,20.0,33.6,-48.87676094276733,-100.43013266408559,-1
threading,42.044198989868164,gps,-1,30.37479,130.95982166666667,20.0,40.32,-69.66391140603507,,-1
dutychange,42.70231890678406,gps,-1,30.374788333333335,130.95982166666667,20.0,33.6,-69.66391140603507,-79.64298220081785,-1
dutychange,44.85728931427002,gps,-1,30.374786666666665,130.95982,20.0,33.6,-68.59031132464075,-79.21374431771788,-1
threading,45.04765295982361,gps,-1,30.374786666666665,130.95982,20.0,33.6,-68.59031132464075,,-1
dutychange,47.012784481048584,gps,-1,30.374786666666665,130.95982,20.0,33.6,-67.00331915356263,-79.73351759465267,-1
threading,48.05121445655823,gps,-1,30.374786666666665,130.95982,20.0,40.32,-69.8689712910571,,-1
dutychange,49.167694330215454,gps,-1,30.374786666666665,130.95982,20.0,33.6,-69.8689712910571,-76.8678654571582,-1
threading,51.0546441078186,gps,-1,30.374786666666665,130.95982,20.0,40.32,-76.06921801081405,,-1
dutychange,51.32282590866089,gps,-1,30.374786666666665,130.95982,20.0,33.6,-76.06921801081405,-70.66761873740124,-1
dutychange,53.477977991104126,gps,-1,30.374786666666665,130.95982,20.0,33.6,-76.39754429386525,-70.33929245435004,-1
threading,54.058356046676636,gps,-1,30.374786666666665,130.95982,20.0,33.6,-76.39754429386525,,-1
dutychange,55.6361026763916,gps,-1,30.374786666666665,130.95982,21.0,33.6,-70.27345088885214,-76.46338585936316,-1
threading,57.061344385147095,gps,-1,30.374786666666665,130.95982,21.0,40.32,-73.03729607771324,,-1
dutychange,57.791003704071045,gps,-1,30.374786666666665,130.95982,20.0,33.6,-73.03729607771324,-73.69954067050206,-1
dutychange,59.94574332237244,gps,-1,30.374786666666665,130.95982,24.0,33.6,-47.062777695712626,-99.67405905250267,-1
threading,60.06502079963684,gps,-1,30.374786666666665,130.95982,24.0,33.6,-47.062777695712626,,-1
dutychange,62.10048985481262,gps,-1,30.374786666666665,130.95982,20.0,33.6,-45.04139187013128,-101.69544487808402,-1
threading,63.06849431991577,gps,-1,30.374786666666665,130.95982,20.0,33.6,-45.04139187013128,,-1
dutychange,64.2568416595459,gps,-1,30.374786666666665,130.95982,20.0,33.6,-47.915788658651394,-98.8210480895639,-1
threading,66.0697832107544,gps,-1,30.374786666666665,130.95982,20.0,40.32,-81.45994551142996,,-1
dutychange,66.41323781013489,gps,-1,30.374786666666665,130.95981833333335,20.0,33.6,-81.45994551142996,-65.27689123678533,-1
dutychange,68.56818532943726,gps,-1,30.374786666666665,130.95981833333335,20.0,33.6,-84.47449525638122,-61.22057666316154,-1
threading,69.07344651222229,gps,-1,30.374786666666665,130.95981833333335,20.0,33.6,-84.47449525638122,,-1
dutychange,70.72314953804016,gps,-1,30.374786666666665,130.95981833333335,22.0,33.6,-86.00449541804156,-59.6905765015012,-1
threading,72.07687544822693,gps,-1,30.374786666666665,130.95981833333335,22.0,40.32,-122.80818920888905,,-1
dutychange,72.87848663330078,gps,-1,30.374786666666665,130.95981833333335,22.0,33.6,-122.80818920888905,-22.88688271065371,-1
dutychange,75.03322124481201,gps,-1,30.374786666666665,130.95981833333335,23.0,33.6,-138.702674077917,-6.9923978416257455,-1
threading,75.07906723022461,gps,-1,30.374786666666665,130.95981833333335,23.0,33.6,-138.702674077917,,-1
dutychange,77.18801712989807,gps,-1,30.374786666666665,130.95981833333335,26.0,33.6,-135.79419519742078,-9.900876722121978,-1
threading,78.07983183860779,gps,-1,30.374786666666665,130.95981833333335,26.0,33.6,-135.79419519742078,,-1
dutychange,79.3434751033783,gps,-1,30.374786666666665,130.95981833333335,25.0,33.6,-115.50913186743266,-30.185940052110098,-1
threading,81.08309268951416,gps,-1,30.374786666666665,130.95981666666665,25.0,40.32,-157.5509178262304,,-1
dutychange,81.55006718635559,gps,-1,30.374786666666665,130.95981333333333,28.0,30.0,-157.5509178262304,12.872392152768043,-1
dutychange,83.7564926147461,gps,-1,30.374783333333333,130.95980333333333,28.0,22.8,-155.09832460765662,16.00793872356033,-1
threading,84.08673000335693,gps,-1,30.374783333333333,130.95980333333333,28.0,22.8,-155.09832460765662,,-1
dutychange,85.81509113311768,gps,-1,30.37478,130.95979833333334,28.0,33.6,-129.79516402879392,-3.2892821891777544,-1
threading,87.09042501449585,gps,-1,30.374776666666666,130.95979833333334,28.0,40.32,-96.3464527907096,,-1
dutychange,87.9714081287384,gps,-1,30.374773333333334,130.95979666666668,27.0,33.6,-96.3464527907096,-32.98358958504116,-1
threading,90.0911111831665,gps,-1,30.374768333333332,130.95979666666668,21.0,33.6,-94.86937067288596,,-1
dutychange,90.12945675849915,gps,-1,30.374768333333332,130.95979666666668,21.0,33.6,-94.86937067288596,-30.483083912921572,-1
dutychange,92.284658908844,gps,-1,30.374766666666666,130.95980166666666,25.0,33.6,-58.17467592459522,-64.85518299179535,-1
threading,93.09352922439575,gps,-1,30.374766666666666,130.95980166666666,25.0,33.6,-58.17467592459522,,-1
dutychange,94.54041838645935,gps,-1,30.374765,130.959805,12.0,24.0,-86.3438463831928,-38.323663529640484,-1
threading,96.09665298461914,gps,-1,30.374766666666666,130.95980833333334,12.0,28.799999999999997,-96.55211402904338,,-1
dutychange,96.64677786827087,gps,-1,30.374768333333332,130.95981166666667,15.0,24.0,-96.55211402904338,-30.55880298631284,-1
dutychange,98.75306344032288,gps,-1,30.374768333333332,130.95982,19.0,24.0,-81.42379909161423,-51.80358303492463,-1
threading,99.10051918029785,gps,-1,30.374768333333332,130.95982,19.0,24.0,-81.42379909161423,,-1
dutychange,100.85797357559204,gps,-1,30.37477,130.95982666666666,15.0,24.0,-71.37574646201824,-67.7216047199656,-1
threading,102.10411238670349,gps,-1,30.374773333333334,130.95982833333332,15.0,28.799999999999997,-10.643927901609233,,-1
dutychange,102.9644889831543,gps,-1,30.374776666666666,130.95983,17.0,24.0,-10.643927901609233,-134.65197121852128,-1
dutychange,105.069580078125,gps,-1,30.374781666666667,130.959825,11.0,24.0,20.91943852559584,-167.92732791474108,-1
threading,105.1070659160614,gps,-1,30.374781666666667,130.959825,11.0,24.0,20.91943852559584,,-1
dutychange,107.17459607124329,gps,-1,30.374785,130.95981666666665,11.0,24.0,12.233200158188342,-158.39786377537925,-1
threading,108.10860085487366,gps,-1,30.374785,130.95981666666665,11.0,24.0,12.233200158188342,,-1
dutychange,109.28873634338379,gps,-1,30.374785,130.95981666666665,20.0,33.6,-11.599463873711708,-131.2407968449059,-1
threading,111.11227297782898,gps,-1,30.374785,130.95981833333335,20.0,40.32,-28.80945523571503,,-1
dutychange,111.44509935379028,gps,-1,30.374786666666665,130.95982166666667,20.0,33.6,-28.80945523571503,-116.05875085991036,-1
dutychange,113.60094094276428,gps,-1,30.374791666666667,130.95983166666667,20.0,33.6,-57.44150322272309,-95.12257400221677,-1
threading,114.11596632003784,gps,-1,30.374791666666667,130.95983166666667,20.0,33.6,-57.44150322272309,,-1
dutychange,115.76061058044434,gps,-1,30.3748,130.95984,23.0,33.6,-51.14239645561894,-110.48015517926268,-1
threading,117.11970376968384,gps,-1,30.374805,130.959845,23.0,40.32,-58.24192402255283,,-1
dutychange,117.91662764549255,gps,-1,30.374808333333334,130.95984833333333,20.0,33.6,-58.24192402255283,-110.68245220791539,-1
dutychange,120.07379102706909,gps,-1,30.374816666666668,130.95985666666667,23.0,33.6,-47.28332635080089,-126.60520052152312,-1
threading,120.12334132194519,gps,-1,30.374816666666668,130.95985666666667,23.0,33.6,-47.28332635080089,,-1
dutychange,122.22997236251831,gps,-1,30.374828333333333,130.95986666666667,23.0,33.6,-34.67487352774253,-144.4618604749249,-1
threading,123.12717342376709,gps,-1,30.374828333333333,130.95986666666667,23.0,33.6,-34.67487352774253,,-1
dutychange,124.38727927207947,gps,-1,30.374836666666667,130.95987333333332,18.0,33.6,-31.837045131616932,-152.36577364473533,-1
threading,126.13081240653992,gps,-1,30.374843333333335,130.95987666666667,18.0,40.32,-18.513122948148403,,-1
dutychange,126.54366040229797,gps,-1,30.374848333333333,130.95987666666667,20.0,33.6,-18.513122948148403,-168.19472362751864,-1
dutychange,128.6993443965912,gps,-1,30.374858333333332,130.959875,18.0,33.6,-8.895007421438427,-177.26548562073214,-1
threading,129.13365197181702,gps,-1,30.374858333333332,130.959875,18.0,33.6,-8.895007421438427,,-1
dutychange,130.85407400131226,gps,-1,30.374866666666666,130.959875,18.0,33.6,-11.898082411158837,-173.2383173839063,-1
threading,132.1349332332611,gps,-1,30.374871666666667,130.959875,18.0,40.32,-5.082494032868568,,-1
dutychange,133.00963187217712,gps,-1,30.374876666666665,130.959875,18.0,33.6,-5.082494032868568,-179.6885168639212,-1
threading,135.13796615600586,gps,-1,30.374886666666665,130.95987666666667,27.0625,30.34584,15.677925804490739,,-1
dutychange,135.21680235862732,gps,-1,30.374891666666667,130.95987666666667,28.0,25.2,15.677925804490739,159.86801714014334,-1
dutychange,137.37289595603943,gps,-1,30.374903333333332,130.959875,28.0,21.599999999999998,10.813059602607563,164.68267641004937,-1
threading,138.14173913002014,gps,-1,30.374903333333332,130.959875,28.0,21.599999999999998,10.813059602607563,,-1
dutychange,139.43493843078613,gps,-1,30.374911666666666,130.95987333333332,28.0,26.4,27.351663060366917,149.33198075277394,-1
threading,141.14277720451355,gps,-1,30.374918333333333,130.95987166666666,28.0,31.679999999999996,37.33891117060401,,-1
dutychange,141.59182000160217,gps,-1,30.374923333333335,130.95986833333333,28.0,25.2,37.33891117060401,139.96477320936717,-1
dutychange,143.69876313209534,gps,-1,30.374931666666665,130.95986166666665,28.0,30.0,74.4012467638097,104.72267770935423,-1
threading,144.14651107788086,gps,-1,30.374931666666665,130.95986166666665,28.0,30.0,74.4012467638097,,-1
dutychange,145.90521621704102,gps,-1,30.374938333333333,130.95985166666668,28.0,24.0,87.07820536101775,94.11124791941904,-1
threading,147.15034818649292,gps,-1,30.37494166666667,130.95984666666666,28.0,28.799999999999997,97.83360409275826,,-1
dutychange,148.01169109344482,gps,-1,30.374943333333334,130.95984166666668,28.0,26.4,97.83360409275826,85.68061786900938,-1
threading,150.1539809703827,gps,-1,30.374945,130.95983166666667,28.0,24.0,101.241460742564,,-1
dutychange,150.16868495941162,gps,-1,30.374945,130.95983166666667,28.0,24.0,101.241460742564,84.53234255912804,-1
dutychange,152.22636938095093,gps,-1,30.374946666666666,130.959815,28.0,28.799999999999997,118.32180923283016,70.06332126556634,-1
threading,153.15775299072266,gps,-1,30.374946666666666,130.959815,28.0,28.799999999999997,118.32180923283016,,-1
dutychange,154.3830168247223,gps,-1,30.374946666666666,130.95980333333333,28.0,24.0,118.70868448818412,73.40588472672869,-1
threading,156.15967774391174,gps,-1,30.374945,130.95979833333334,28.0,28.799999999999997,143.66161751836415,,-1
dutychange,156.43945121765137,gps,-1,30.374943333333334,130.95979333333332,28.0,32.4,143.66161751836415,50.7508190696679,-1
dutychange,158.64536547660828,gps,-1,30.374938333333333,130.95978166666666,28.0,25.2,143.58594178661016,53.59890659125165,-1
threading,159.16344833374023,gps,-1,30.374938333333333,130.95978166666666,28.0,25.2,143.58594178661016,,-1
dutychange,160.6998963356018,gps,-1,30.374931666666665,130.95977166666665,28.0,32.4,163.07052249868536,36.83328390037485,-1
threading,162.16684746742249,gps,-1,30.37493,130.95976666666667,28.0,38.879999999999995,177.67615990135212,,-1
dutychange,162.85535097122192,gps,-1,30.374926666666667,130.95976,28.0,31.2,177.67615990135212,24.8594556603436,-1
dutychange,165.06029391288757,gps,-1,30.37492,130.95975,28.0,24.0,169.57755741864963,36.165230516061456,-1
threading,165.17078566551208,gps,-1,30.37492,130.95975,28.0,24.0,169.57755741864963,,-1
dutychange,167.1149866580963,gps,-1,30.374911666666666,130.95974166666667,28.0,32.4,-164.23366699892864,12.759986740516553,-1
threading,168.17426753044128,gps,-1,30.374906666666668,130.95973833333332,28.0,32.4,-164.23366699892864,,-1
dutychange,169.42145133018494,gps,-1,30.374898333333334,130.959735,28.0,25.2,-166.5535881699916,17.96855111529132,-1
threading,171.1784472465515,gps,-1,30.374893333333333,130.959735,28.0,30.24,-152.72277789887906,,-1
dutychange,171.4784586429596,gps,-1,30.374888333333335,130.959735,28.0,33.6,-152.72277789887906,6.901363073615414,-1
dutychange,173.63432502746582,gps,-1,30.374881666666667,130.95974,27.0,33.6,-88.61551605851925,-56.5033303421461,-1
threading,174.18231844902039,gps,-1,30.374881666666667,130.95974,27.0,33.6,-88.61551605851925,,-1
dutychange,175.7908010482788,gps,-1,30.374878333333335,130.95974,21.0,33.6,-112.53438007714173,-32.05712206161748,-1
threading,177.1853973865509,gps,-1,30.374873333333333,130.95974,21.0,40.32,-131.3082464348549,,-1
dutychange,177.9456124305725,gps,-1,30.374868333333332,130.95974166666667,22.0,33.6,-131.3082464348549,-12.029106160617317,-1
dutychange,180.10222744941711,gps,-1,30.374859999999998,130.959745,22.0,33.6,-134.36495482833303,-8.066543979860825,-1
threading,180.1874852180481,gps,-1,30.374859999999998,130.959745,22.0,33.6,-134.36495482833303,,-1
dutychange,182.25804352760315,gps,-1,30.37485,130.959755,27.0,33.6,-104.70990398022477,-37.12838167213431,-1
threading,183.19149780273438,gps,-1,30.37485,130.959755,27.0,33.6,-104.70990398022477,,-1
dutychange,184.41207122802734,gps,-1,30.374843333333335,130.95976,21.0,33.6,-105.73898155904685,-36.35055323180866,-1
threading,186.19329023361206,gps,-1,30.37484,130.95976333333334,21.0,40.32,-96.94356695996304,,-1
dutychange,186.56742644309998,gps,-1,30.374836666666667,130.959765,26.0,33.6,-96.94356695996304,-44.864811154822135,-1
dutychange,188.7241084575653,gps,-1,30.374831666666665,130.959775,20.0,33.6,-101.75882616724873,-40.68829728016199,-1
threading,189.19697833061218,gps,-1,30.374831666666665,130.959775,20.0,33.6,-101.75882616724873,,-1
dutychange,190.8812530040741,gps,-1,30.374831666666665,130.959785,26.0,33.6,-85.04902315400561,-59.66571547256363,-1
threading,192.19968032836914,gps,-1,30.374831666666665,130.95979,26.0,40.32,-67.0269822559859,,-1
dutychange,193.03778767585754,gps,-1,30.374835,130.95979666666668,22.0,33.6,-67.0269822559859,-81.1385159109015,-1
threading,195.20351243019104,gps,-1,30.374838333333333,130.95980666666668,23.555555555555557,39.7824,-47.11022376969991,,-1
dutychange,195.29653358459473,gps,-1,30.37484,130.95981166666667,24.0,33.6,-47.11022376969991,-106.56195670343774,-1
dutychange,197.45437788963318,gps,-1,30.374843333333335,130.95982166666667,23.0,33.6,-34.439447574188,-125.79062058399532,-1
threading,198.20719194412231,gps,-1,30.374845,130.95982666666666,23.0,33.6,-34.439447574188,,-1
dutychange,199.61078476905823,gps,-1,30.374845,130.95983166666667,20.0,33.6,-47.52411000991315,-117.52744063932892,-1
threading,201.20799922943115,gps,-1,30.374846666666667,130.95983833333332,20.0,40.32,-46.226922384559565,,-1
dutychange,201.76991748809814,gps,-1,30.374848333333333,130.95984333333334,20.0,33.6,-46.226922384559565,-123.84278127332962,-1
dutychange,203.92610216140747,gps,-1,30.374858333333332,130.95985166666668,22.0,33.6,-9.634400475081438,-164.98718032289682,-1
threading,204.20944714546204,gps,-1,30.374861666666668,130.95985333333334,22.0,33.6,-9.634400475081438,,-1
