comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,corn,distance
threading,0.0027823448181152344,camera,-1,-1,-1,-1,-1,-1,corn,-1
threading,1.0038723945617676,camera,-1,0.0,0.0,-1,-1,-1,corn,-1
threading,4.030208349227905,camera,-1,0.0,0.0,-1,-1,-1,corn,65.83881378173828
threading,5.031773805618286,camera,-1,0.0,0.0,-1,-1,-1,corn,65.83881378173828
threading,6.033597230911255,camera,-1,0.0,0.0,-1,-1,-1,corn,65.83881378173828
threading,7.035181522369385,camera,-1,0.0,0.0,-1,-1,-1,corn,65.83881378173828
threading,8.036682605743408,camera,-1,0.0,0.0,-1,-1,-1,corn,65.83881378173828
threading,9.0382080078125,camera,-1,0.0,0.0,-1,-1,-1,corn,65.83881378173828
threading,10.039742946624756,camera,-1,0.0,0.0,-1,-1,-1,corn,65.83881378173828
threading,11.04134225845337,camera,-1,0.0,0.0,-1,-1,-1,corn,65.83881378173828
threading,12.04292368888855,camera,-1,0.0,0.0,-1,-1,-1,corn,65.83881378173828
threading,13.044604063034058,camera,-1,0.0,0.0,-1,-1,-1,corn,65.83881378173828
threading,14.046096801757812,camera,-1,0.0,0.0,18,-18,-12.885244985908264,corn,65.83881378173828
threading,15.047494649887085,camera,-1,0.0,0.0,0,0,81.3649164012424,corn,65.83881378173828
threading,16.048906326293945,camera,-1,0.0,0.0,0,0,-17.409197069000182,corn,65.83881378173828
threading,17.050285577774048,camera,-1,0.0,0.0,10,-10,-13.12226039916247,corn,65.83881378173828
threading,18.051703453063965,camera,-1,0.0,0.0,0,0,31.345543934469205,corn,65.83881378173828
threading,19.053147077560425,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,65.83881378173828
threading,20.0536949634552,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,65.83881378173828
threading,21.05534315109253,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,76.13778114318848
threading,22.057141065597534,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,76.13778114318848
threading,23.058791637420654,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,76.13778114318848
threading,24.06039834022522,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,76.13778114318848
threading,25.062052011489868,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,76.13778114318848
threading,26.063634872436523,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,76.13778114318848
threading,27.065226316452026,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,76.13778114318848
threading,28.0668625831604,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,76.13778114318848
threading,29.06848978996277,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,76.13778114318848
threading,30.07010507583618,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,76.13778114318848
threading,31.07238745689392,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,76.13778114318848
threading,32.07401514053345,camera,-1,0.0,0.0,0,0,23.475579849138654,corn,76.13778114318848
threading,33.07555603981018,camera,-1,0.0,0.0,0,0,25.716071014645827,corn,76.13778114318848
threading,34.07696509361267,camera,-1,0.0,0.0,0,0,-103.52283635038806,corn,76.13778114318848
threading,35.07835054397583,camera,-1,0.0,0.0,10,-10,-17.31361763687696,corn,76.13778114318848
threading,36.07974672317505,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,76.13778114318848
threading,37.08128833770752,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,76.13778114318848
threading,38.082740783691406,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,1192.7063465118408
threading,39.08386445045471,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,1192.7063465118408
threading,40.085387229919434,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,1192.7063465118408
threading,41.086981773376465,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,1192.7063465118408
threading,42.08784604072571,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,1192.7063465118408
threading,43.08935594558716,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,1192.7063465118408
threading,44.09088897705078,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,1192.7063465118408
threading,45.09184956550598,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,1192.7063465118408
threading,46.09334135055542,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,1192.7063465118408
threading,47.094931840896606,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,1192.7063465118408
threading,48.09586763381958,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,1192.7063465118408
threading,49.09737253189087,camera,-1,0.0,0.0,0,0,-8.600118801067376,corn,1192.7063465118408
threading,50.098891496658325,camera,-1,0.0,0.0,5,5,-3.5058587958012533,corn,1192.7063465118408
threading,51.100281953811646,camera,-1,0.0,0.0,30.0,30.0,-3.5058587958012533,corn,1192.7063465118408
threading,52.10165548324585,camera,-1,0.0,0.0,30.0,30.0,-3.5058587958012533,corn,1192.7063465118408
threading,53.103025674819946,camera,-1,0.0,0.0,30.0,30.0,-3.5058587958012533,corn,1192.7063465118408
threading,54.10439109802246,camera,-1,0.0,0.0,0,0,-3.5058587958012533,corn,1192.7063465118408
threading,55.105812311172485,camera,-1,0.0,0.0,0,0,-22.413897249292372,corn,1192.7063465118408
threading,56.10718512535095,camera,-1,0.0,0.0,16,-16,-4.470934017020986,corn,1192.7063465118408
threading,57.10856890678406,camera,-1,0.0,0.0,0,0,2.7080192696645273,corn,1192.7063465118408
