comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,cornangle,distance
threading,0.0033326148986816406,land,-1,-1,-1,-1,-1,-1,,-1
threading,3.00677490234375,gps,-1,30.37478,130.95978833333334,35.0,50.4,-173.25718383700806,,-1
dutychange,3.9570536613464355,gps,-1,30.374775,130.95978833333334,28.0,26.4,-173.25718383700806,46.0241551340884,-1
threading,6.009690523147583,gps,-1,30.374763333333334,130.95979,28.0,32.4,-153.14114545965515,,-1
dutychange,6.01225733757019,gps,-1,30.374763333333334,130.95979,28.0,32.4,-153.14114545965515,32.0766706628678,-1
dutychange,8.168519735336304,gps,-1,30.374755,130.95979833333334,28.0,31.2,-127.479744936508,13.287073980305962,-1
threading,9.013293981552124,gps,-1,30.37475166666667,130.95980333333333,28.0,31.2,-127.479744936508,,-1
dutychange,10.374737024307251,gps,-1,30.374748333333333,130.95981833333335,20.0,21.599999999999998,-112.79319612674783,1.2715247597374741,-1
threading,12.016951560974121,gps,-1,30.374748333333333,130.95982666666666,20.0,25.919999999999998,-107.3321317266429,,-1
dutychange,12.481091976165771,gps,-1,30.374748333333333,130.959835,20.0,22.8,-107.3321317266429,-11.390216678926151,-1
threading,15.02051854133606,gps,-1,30.374755,130.95985,5.0008058482563875,6.14087835648,-62.968533593442594,,-1
threading,18.023942947387695,gps,-1,30.374768333333332,130.95986333333335,0,0.0,-62.968533593442594,,-1
threading,21.027575492858887,gps,-1,30.374776666666666,130.95987333333332,-20,24.0,-44.33244174895436,,-1
threading,24.030935525894165,gps,-1,30.374776666666666,130.95988,0,0.0,-154.5467406874987,,-1
threading,27.03794527053833,gps,-1,30.374773333333334,130.95987333333332,15.0,18.0,169.20147119718055,,-1
