comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,corn,distance
dutychange,77.13188147544861,gps,1020.4432111715538,36.114105,140.09784333333334,34.0,35.0,-65.33467877392434,corn,-1
dutychange,79.1854100227356,gps,1020.4432111715538,36.114105,140.09784333333334,33.0,35.0,-82.5277080227485,corn,-1
threading,80.1272485256195,gps,1020.4432111715538,36.114106666666665,140.09784333333334,33.0,35.0,-82.5277080227485,corn,-1
dutychange,81.24436092376709,gps,1020.4432111715538,36.114106666666665,140.09784333333334,31.0,35.0,-78.35669841676703,corn,-1
threading,83.13071417808533,gps,1020.4432111715538,36.114106666666665,140.09784333333334,31.0,35.0,-74.50974331265802,corn,-1
dutychange,83.3035159111023,gps,1020.4432111715538,36.114106666666665,140.09784333333334,33.0,35.0,-74.50974331265802,corn,-1
dutychange,85.3595769405365,gps,1020.4432111715538,36.114106666666665,140.09784333333334,32.0,35.0,-82.56471769805717,corn,-1
threading,86.1343343257904,gps,1020.4432111715538,36.114106666666665,140.09784333333334,32.0,35.0,-82.56471769805717,corn,-1
dutychange,87.4158501625061,gps,1020.4432111715538,36.114106666666665,140.09784333333334,31.0,35.0,-59.26006178601257,corn,-1
threading,89.13562059402466,gps,1020.4432111715538,36.114106666666665,140.09784333333334,31.0,35.0,-69.14669725296886,corn,-1
dutychange,89.47254657745361,gps,1020.4432111715538,36.114106666666665,140.09784333333334,34.0,35.0,-69.14669725296886,corn,-1
dutychange,91.52940559387207,gps,1020.4432111715538,36.114105,140.097845,33.0,35.0,-80.25844902862431,corn,-1
threading,92.13787722587585,gps,1020.4432111715538,36.114105,140.097845,33.0,35.0,-80.25844902862431,corn,-1
dutychange,93.58421325683594,gps,1020.4432111715538,36.114106666666665,140.097845,32.0,35.0,-64.69887532185524,corn,-1
threading,95.1413938999176,gps,1020.4432111715538,36.114106666666665,140.097845,32.0,35.0,-67.10429416129158,corn,-1
dutychange,95.63884854316711,gps,1020.4432111715538,36.114106666666665,140.097845,27.0,35.0,-67.10429416129158,corn,-1
dutychange,97.74325227737427,gps,1020.4432111715538,36.114106666666665,140.097845,34.0,35.0,-74.75167007998235,corn,-1
threading,98.14478063583374,gps,1020.4432111715538,36.114106666666665,140.097845,34.0,35.0,-74.75167007998235,corn,-1
threading,101.14817070960999,gps,1020.4432111715538,36.114106666666665,140.097845,0,0,14.049060555913554,corn,-1
threading,104.15159320831299,gps,1020.4432111715538,36.114106666666665,140.09784333333334,16.0,20.0,93.86971894304799,corn,-1
threading,107.15435600280762,gps,1020.4432111715538,36.11410166666667,140.09784,28.0,21.0,93.86971894304799,corn,-1
threading,110.15500831604004,gps,1020.4432111715538,36.11410166666667,140.09783833333333,24.0,22.0,93.86971894304799,corn,-1
threading,113.1586127281189,gps,1020.4432111715538,36.1141,140.097835,0,0,170.92260372562265,corn,-1
threading,116.16123056411743,gps,1020.4432111715538,36.1141,140.097835,0,0,19.621276680582618,corn,-1
threading,119.164879322052,gps,1020.4432111715538,36.11409666666667,140.097835,-20,20,-16.158593171055777,corn,-1
threading,122.16855239868164,gps,1020.4432111715538,36.11409666666667,140.097835,0,0,1.7487459228198616,corn,-1
threading,125.17217707633972,gps,1020.4432111715538,0.0,0.0,0,0,-13.34798324891936,corn,-1
threading,128.17560076713562,gps,1020.4432111715538,36.11419,140.097845,0,0,-11.267570544823503,corn,-1
threading,131.17926287651062,gps,1020.4432111715538,36.114158333333336,140.09786333333332,-20,20,-118.49255941574154,corn,-1
threading,134.18266344070435,gps,1020.4432111715538,36.11419166666666,140.097845,0,0,-102.40896473134981,corn,-1
threading,137.18638849258423,gps,1020.4432111715538,36.11417333333333,140.09783166666668,0,0,-78.0334953558931,corn,-1
threading,140.19002866744995,gps,1020.4432111715538,36.114195,140.09783666666667,0,0,-79.14293179604817,corn,-1
