comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,cornangle,distance
dutychange,47.09922242164612,gps,-1,30.374791666666667,130.95982333333333,22.0,33.6,-100.19313551585836,-50.86636530607487,-1
threading,48.056004762649536,gps,-1,30.374791666666667,130.95982333333333,22.0,33.6,-100.19313551585836,,-1
dutychange,49.25613236427307,gps,-1,30.374791666666667,130.95982333333333,22.0,33.6,-103.83243989677749,-47.22706092515574,-1
threading,51.05970501899719,gps,-1,30.374791666666667,130.95982333333333,22.0,40.32,-89.80733309957746,,-1
dutychange,51.41171312332153,gps,-1,30.374791666666667,130.95982333333333,24.0,33.6,-89.80733309957746,-61.252167722355765,-1
dutychange,53.56650757789612,gps,-1,30.374791666666667,130.95982333333333,24.0,33.6,-76.45051608291618,-74.60898473901705,-1
threading,54.06311845779419,gps,-1,30.374791666666667,130.95982333333333,24.0,33.6,-76.45051608291618,,-1
dutychange,55.72206449508667,gps,-1,30.374791666666667,130.95982333333333,20.0,33.6,-80.02751372141162,-71.0319871005216,-1
threading,57.066306829452515,gps,-1,30.374791666666667,130.95982333333333,20.0,40.32,-144.01321761804815,,-1
dutychange,57.878806829452515,gps,-1,30.374791666666667,130.95982333333333,23.0,33.6,-144.01321761804815,-7.046283203885082,-1
threading,60.068607568740845,gps,-1,30.374791666666667,130.95982166666667,28.0,26.4,-178.03660302186563,,-1
dutychange,60.08723044395447,gps,-1,30.374791666666667,130.95982166666667,28.0,26.4,-178.03660302186563,28.02488348357042,-1
dutychange,62.14368557929993,gps,-1,30.374791666666667,130.95982166666667,27.0,33.6,-130.62746698859104,-19.384252549704172,-1
threading,63.07221841812134,gps,-1,30.374791666666667,130.95982166666667,27.0,33.6,-130.62746698859104,,-1
dutychange,64.3024411201477,gps,-1,30.374793333333333,130.95982166666667,26.0,33.6,-108.79913869662644,-41.21258084166877,-1
threading,66.0727686882019,gps,-1,30.374793333333333,130.95982166666667,26.0,40.32,-94.00888326309997,,-1
dutychange,66.45766043663025,gps,-1,30.374793333333333,130.95982166666667,24.0,33.6,-94.00888326309997,-56.67884283174554,-1
dutychange,68.6133041381836,gps,-1,30.374793333333333,130.95982166666667,23.0,33.6,-83.06807903190617,-67.61964706293935,-1
threading,69.07617926597595,gps,-1,30.374793333333333,130.95982166666667,23.0,33.6,-83.06807903190617,,-1
dutychange,70.76962423324585,gps,-1,30.374793333333333,130.95982166666667,20.0,33.6,-81.31959076942884,-69.36813532541667,-1
threading,72.07984256744385,gps,-1,30.374793333333333,130.95982166666667,20.0,40.32,-79.59460597654605,,-1
dutychange,72.92694997787476,gps,-1,30.374793333333333,130.95982166666667,20.0,33.6,-79.59460597654605,-71.09312011829947,-1
threading,75.08143496513367,gps,-1,30.374793333333333,130.95982166666667,22.0,33.6,-93.10801671871029,,-1
dutychange,75.08178853988647,gps,-1,30.374793333333333,130.95982166666667,22.0,33.6,-93.10801671871029,-57.57970937613523,-1
dutychange,77.33763241767883,gps,-1,30.374793333333333,130.95982166666667,22.0,33.6,-93.18973404783405,-57.497992047011465,-1
threading,78.08244514465332,gps,-1,30.374793333333333,130.95982166666667,22.0,33.6,-93.18973404783405,,-1
dutychange,79.49353575706482,gps,-1,30.374793333333333,130.95982166666667,22.0,33.6,-98.53991692521329,-52.147809169632225,-1
threading,81.08610320091248,gps,-1,30.374793333333333,130.95982166666667,22.0,40.32,-73.28282177807358,,-1
dutychange,81.64846563339233,gps,-1,30.374793333333333,130.95982166666667,24.0,33.6,-73.28282177807358,-77.40490431677193,-1
dutychange,83.80339908599854,gps,-1,30.374793333333333,130.95982166666667,20.0,33.6,-84.00794477575167,-66.67978131909385,-1
threading,84.08953261375427,gps,-1,30.374793333333333,130.95982166666667,20.0,33.6,-84.00794477575167,,-1
dutychange,85.95871257781982,gps,-1,30.374793333333333,130.95982166666667,22.0,33.6,-76.34684547695737,-74.34088061788815,-1
threading,87.09322595596313,gps,-1,30.374793333333333,130.95982166666667,22.0,40.32,-85.77005758436344,,-1
dutychange,88.11255645751953,gps,-1,30.374793333333333,130.95982166666667,20.0,33.6,-85.77005758436344,-64.91766851048207,-1
threading,90.09667444229126,gps,-1,30.374793333333333,130.95982166666667,20.0,40.32,-90.42879371125645,,-1
dutychange,90.26690912246704,gps,-1,30.374793333333333,130.95982166666667,20.0,33.6,-90.42879371125645,-60.25893238358907,-1
dutychange,92.42120146751404,gps,-1,30.374793333333333,130.95982166666667,22.0,33.6,-83.10071372348125,-67.58701237136427,-1
threading,93.1002926826477,gps,-1,30.374793333333333,130.95982166666667,22.0,33.6,-83.10071372348125,,-1
dutychange,94.57924032211304,gps,-1,30.374793333333333,130.95982166666667,20.0,33.6,-78.96851110851803,-71.71921498632749,-1
threading,96.1022117137909,gps,-1,30.374793333333333,130.95982166666667,20.0,40.32,-70.84976275805893,,-1
dutychange,96.73474097251892,gps,-1,30.374793333333333,130.95982166666667,22.0,33.6,-70.84976275805893,-79.83796333678659,-1
dutychange,98.88990259170532,gps,-1,30.374793333333333,130.95982166666667,20.0,33.6,-79.29533832017884,-71.39238777466667,-1
threading,99.10446786880493,gps,-1,30.374793333333333,130.95982166666667,20.0,33.6,-79.29533832017884,,-1
dutychange,101.14593267440796,gps,-1,30.374793333333333,130.95982166666667,20.0,33.6,-81.06617597680284,-69.62155011804268,-1
threading,102.10755109786987,gps,-1,30.374793333333333,130.95982166666667,20.0,33.6,-81.06617597680284,,-1
dutychange,103.30096578598022,gps,-1,30.374793333333333,130.95982166666667,20.0,33.6,-90.06062125553797,-60.62710483930755,-1
threading,105.11121964454651,gps,-1,30.374793333333333,130.95982166666667,20.0,40.32,-91.5237050457281,,-1
