comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,corn,distance
threading,0.0007483959197998047,land,-1,-1,-1,-1,-1,-1,corn,-1
threading,10.00874400138855,land,-1,0.0,0.0,-1,-1,-1,corn,-1
