comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,cornangle,distance
threading,0.0022232532501220703,land,-1,-1,-1,-1,-1,-1,,-1
threading,3.0062813758850098,gps,-1,36.11206333333333,140.09862833333332,35.0,50.4,-53.2115028773987,,-1
dutychange,3.916402578353882,gps,-1,36.11206333333333,140.09863,35.0,30.0,-53.2115028773987,119.06898902134758,-1
threading,6.009903430938721,gps,-1,36.11206166666667,140.09863166666668,35.0,35.52,-53.2115028773987,,-1
dutychange,6.074374675750732,gps,-1,36.11206166666667,140.09863166666668,35.0,30.0,-53.2115028773987,119.47420520488025,-1
dutychange,8.230078935623169,gps,-1,36.11206166666667,140.09863166666668,35.0,30.0,-53.55155260259296,119.25782154661336,-1
threading,9.012983560562134,gps,-1,36.11206166666667,140.09863333333334,35.0,30.0,-53.55155260259296,,-1
dutychange,10.385833263397217,gps,-1,36.11206166666667,140.09863333333334,35.0,30.0,-53.2115028773987,119.11911005880235,-1
threading,12.016624450683594,gps,-1,36.11206,140.09863333333334,35.0,36.0,-50.43317512807652,,-1
dutychange,12.54148268699646,gps,-1,36.11206,140.09863333333334,35.0,30.0,-50.43317512807652,115.79258046439395,-1
dutychange,14.698386192321777,gps,-1,36.11206166666667,140.09863333333334,35.0,30.0,-49.23505013220193,114.59445546851936,-1
threading,15.020249605178833,gps,-1,36.11206166666667,140.09863333333334,35.0,30.0,-49.23505013220193,,-1
dutychange,16.854796171188354,gps,-1,36.11206166666667,140.09863333333334,35.0,30.0,-56.72745235294824,122.63505953435188,-1
threading,18.02391290664673,gps,-1,36.11206166666667,140.09863333333334,35.0,36.0,-54.79837913349788,,-1
dutychange,19.009788274765015,gps,-1,36.11206166666667,140.09863333333334,35.0,30.0,-54.79837913349788,120.70598631490154,-1
threading,21.027360677719116,gps,-1,36.11206166666667,140.098635,35.0,38.800000000000004,-59.965031533110086,,-1
dutychange,21.165298461914062,gps,-1,36.11206166666667,140.098635,35.0,30.0,-59.965031533110086,126.07086152169094,-1
threading,24.03287935256958,gps,-1,36.11206166666667,140.098635,20,-24.0,-53.630919948626904,,-1
