comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,cornangle,distance
threading,0.0010089874267578125,land,-1,-1,-1,-1,-1,-1,,-1
threading,3.002603769302368,gps,-1,30.37482,130.95979166666666,35.0,50.4,-23.120616410005375,,-1
dutychange,4.114858388900757,gps,-1,30.37482,130.95979166666666,20.0,33.6,-23.120616410005375,-122.40684771942324,-1
threading,6.0061938762664795,gps,-1,30.374818333333334,130.95979333333332,20.0,40.32,-18.447650626493015,,-1
dutychange,6.27226996421814,gps,-1,30.374818333333334,130.95979333333332,20.0,33.6,-18.447650626493015,-127.21534638235605,-1
dutychange,8.428153038024902,gps,-1,30.374815,130.95979833333334,20.0,33.6,-36.48735197272273,-109.31696489088026,-1
threading,9.00937271118164,gps,-1,30.374815,130.95979833333334,20.0,33.6,-36.48735197272273,,-1
dutychange,10.583455324172974,gps,-1,30.374813333333332,130.959805,23.0,33.6,-18.17031970414493,-129.35741364519689,-1
threading,12.009935855865479,gps,-1,30.374811666666666,130.95980666666668,23.0,40.32,-14.684953452054314,,-1
dutychange,12.738993406295776,gps,-1,30.374811666666666,130.95980833333334,20.0,33.6,-14.684953452054314,-134.54524853886008,-1
dutychange,14.894582271575928,gps,-1,30.37481,130.95981333333333,20.0,33.6,-16.131011988178766,-134.1362981638368,-1
threading,15.011288404464722,gps,-1,30.37481,130.95981333333333,20.0,33.6,-16.131011988178766,,-1
dutychange,17.04962682723999,gps,-1,30.374806666666668,130.95982,20.0,33.6,-26.099886230565392,-126.9657417771768,-1
threading,18.012072563171387,gps,-1,30.374803333333332,130.95982333333333,20.0,33.6,-26.099886230565392,,-1
dutychange,19.20379066467285,gps,-1,30.374803333333332,130.95982666666666,20.0,33.6,-63.17349070435116,-91.99129293396291,-1
threading,21.015796661376953,gps,-1,30.374801666666666,130.95983666666666,20.0,40.32,-57.50206552555092,,-1
dutychange,21.36051630973816,gps,-1,30.374801666666666,130.95983666666666,22.0,33.6,-57.50206552555092,-102.16945107714541,-1
dutychange,23.517426013946533,gps,-1,30.374805,130.95985166666668,24.0,33.6,-33.31585226259011,-132.84041564260815,-1
threading,24.01717448234558,gps,-1,30.374805,130.95985166666668,24.0,33.6,-33.31585226259011,,-1
dutychange,25.67306351661682,gps,-1,30.374811666666666,130.95986,21.0,33.6,-18.175545034517583,-157.5931120866905,-1
threading,27.020658493041992,gps,-1,30.374816666666668,130.95986333333335,21.0,40.32,-1.4873203621259807,,-1
dutychange,27.827871561050415,gps,-1,30.37482,130.959865,21.0,33.6,-1.4873203621259807,-179.5658280982566,-1
threading,30.024116277694702,gps,-1,30.374828333333333,130.95986833333333,28.0,25.2,20.294161388963186,,-1
dutychange,30.03278088569641,gps,-1,30.374828333333333,130.95986833333333,28.0,25.2,20.294161388963186,156.97263310411483,-1
dutychange,32.290780544281006,gps,-1,30.374836666666667,130.95986666666667,28.0,24.0,27.731314319752354,149.75943478949569,-1
threading,33.027716875076294,gps,-1,30.374841666666665,130.95986666666667,28.0,24.0,27.731314319752354,,-1
dutychange,34.3456597328186,gps,-1,30.374846666666667,130.959865,28.0,30.0,67.61357665530235,110.06722411969037,-1
threading,36.03117513656616,gps,-1,30.374855,130.95985833333333,28.0,36.0,80.4062173259877,,-1
dutychange,36.55029559135437,gps,-1,30.374859999999998,130.95985333333334,28.0,22.8,80.4062173259877,99.53853762915845,-1
dutychange,38.60867667198181,gps,-1,30.374866666666666,130.959845,28.0,30.0,113.03821277970407,71.2542034607601,-1
threading,39.03459692001343,gps,-1,30.374866666666666,130.959845,28.0,30.0,113.03821277970407,,-1
dutychange,40.81729221343994,gps,-1,30.374871666666667,130.95983333333334,28.0,20.4,118.38440426407104,69.8952231757072,-1
threading,42.035804271698,gps,-1,30.374871666666667,130.95982666666666,28.0,24.479999999999997,141.8017678081458,,-1
dutychange,42.871588945388794,gps,-1,30.374871666666667,130.95982,28.0,32.4,141.8017678081458,50.39203215291127,-1
threading,45.03683948516846,gps,-1,30.37487,130.95980833333334,28.0,26.4,150.03813925419476,,-1
dutychange,45.077117681503296,gps,-1,30.37487,130.95980833333334,28.0,26.4,150.03813925419476,46.783640634083895,-1
dutychange,47.184181690216064,gps,-1,30.374863333333334,130.959795,28.0,31.2,161.0383868471141,40.00784412529657,-1
threading,48.040467262268066,gps,-1,30.374859999999998,130.95979,28.0,31.2,161.0383868471141,,-1
dutychange,49.34053683280945,gps,-1,30.374856666666666,130.959785,28.0,30.0,178.06165908286007,27.750475219547297,-1
threading,51.04414081573486,gps,-1,30.374846666666667,130.959775,28.0,36.0,-164.09159738044244,,-1
dutychange,51.49705100059509,gps,-1,30.37484,130.95977166666665,28.0,28.799999999999997,-164.09159738044244,14.6157368315491,-1
dutychange,53.60250973701477,gps,-1,30.374828333333333,130.95976666666667,28.0,32.4,-153.07239332622154,10.625269878810826,-1
threading,54.045236110687256,gps,-1,30.374828333333333,130.95976666666667,28.0,32.4,-153.07239332622154,,-1
dutychange,55.80774116516113,gps,-1,30.374816666666668,130.95976166666668,28.0,25.2,-149.8957174246427,12.325955066846916,-1
threading,57.04866933822632,gps,-1,30.37481,130.95976166666668,28.0,30.24,-139.18562443617444,,-1
dutychange,57.8632915019989,gps,-1,30.374803333333332,130.95976166666668,28.0,33.6,-139.18562443617444,7.088318491336196,-1
dutychange,60.019869804382324,gps,-1,30.374791666666667,130.959765,28.0,31.2,-133.52565349384224,6.210151995438778,-1
threading,60.05253267288208,gps,-1,30.374791666666667,130.959765,28.0,31.2,-133.52565349384224,,-1
dutychange,62.17477989196777,gps,-1,30.37478,130.95976833333333,28.0,32.4,-111.01756968577575,-11.892208396772588,-1
threading,63.056562185287476,gps,-1,30.374773333333334,130.95977166666665,28.0,32.4,-111.01756968577575,,-1
dutychange,64.4289402961731,gps,-1,30.374763333333334,130.95977833333333,28.0,20.4,79.25794832548502,162.66425416081938,-1
threading,66.05977773666382,gps,-1,30.374758333333332,130.95978333333332,28.0,24.479999999999997,-103.00989878966419,,-1
dutychange,66.48464846611023,gps,-1,30.374755,130.95978833333334,27.0,33.6,-103.00989878966419,-8.386018175280725,-1
dutychange,68.7394802570343,gps,-1,30.37475166666667,130.9598,18.0,24.0,-62.89351044034755,-47.14390907450787,-1
threading,69.06063294410706,gps,-1,30.37475166666667,130.9598,18.0,24.0,-62.89351044034755,,-1
dutychange,70.84543871879578,gps,-1,30.37475,130.95981333333333,14.0,24.0,-47.70028697523116,-63.27011382025126,-1
threading,72.06402015686035,gps,-1,30.37475,130.95982,14.0,28.799999999999997,-57.19940273478307,,-1
dutychange,72.95022177696228,gps,-1,30.37475,130.95982666666666,15.0,24.0,-57.19940273478307,-59.654232532537456,-1
dutychange,75.0567193031311,gps,-1,30.374753333333334,130.95983833333332,17.0,24.0,-16.459560593587067,-112.68139833159813,-1
threading,75.06662344932556,gps,-1,30.374753333333334,130.95983833333332,17.0,24.0,-16.459560593587067,,-1
dutychange,77.1628258228302,gps,-1,30.37476,130.95984833333333,12.0,24.0,-14.052111396371751,-133.5830909302917,-1
threading,78.07001233100891,gps,-1,30.374763333333334,130.95985333333334,12.0,24.0,-14.052111396371751,,-1
dutychange,79.26876783370972,gps,-1,30.374766666666666,130.95985666666667,12.0,24.0,-17.13388647540084,-150.1729006417897,-1
threading,81.07290244102478,gps,-1,30.37477833333333,130.95986,12.0,28.799999999999997,57.97966874653793,,-1
dutychange,81.42922759056091,gps,-1,30.374783333333333,130.95986,20.0,20.4,57.97966874653793,123.92876397746022,-1
dutychange,83.63537931442261,gps,-1,30.374793333333333,130.95985833333333,20.0,9.6,25.59348474225013,157.29973927500228,-1
threading,84.07646131515503,gps,-1,30.374793333333333,130.95985833333333,20.0,9.6,25.59348474225013,,-1
dutychange,85.79022550582886,gps,-1,30.374806666666668,130.95985333333334,28.0,28.799999999999997,58.85561201935021,124.68318785529598,-1
threading,87.07991075515747,gps,-1,30.37481,130.95985166666668,28.0,34.559999999999995,57.84024791936896,,-1
dutychange,87.94545578956604,gps,-1,30.374816666666668,130.95985,28.0,24.0,57.84024791936896,128.40040615177492,-1
dutychange,90.00101971626282,gps,-1,30.374826666666667,130.95984166666668,28.0,30.0,105.95029966133134,83.10980666545254,-1
threading,90.08262157440186,gps,-1,30.374826666666667,130.95984166666668,28.0,30.0,105.95029966133134,,-1
dutychange,92.20649671554565,gps,-1,30.374831666666665,130.95982833333332,28.0,20.4,108.40070738748551,83.9786957227713,-1
threading,93.08448076248169,gps,-1,30.374835,130.95982333333333,28.0,20.4,108.40070738748551,,-1
dutychange,94.26128363609314,gps,-1,30.374836666666667,130.95981833333335,28.0,32.4,179.9262997245047,17.862242799339015,-1
threading,96.08538055419922,gps,-1,30.374835,130.95980666666668,28.0,38.879999999999995,176.90693436095117,,-1
dutychange,96.46629357337952,gps,-1,30.374831666666665,130.95980166666666,28.0,25.2,176.90693436095117,25.8186286740397,-1
dutychange,98.52295875549316,gps,-1,30.374831666666665,130.95979,28.0,31.2,-170.06172400597697,20.48578650427811,-1
threading,99.08903074264526,gps,-1,30.374831666666665,130.95979,28.0,31.2,-170.06172400597697,,-1
dutychange,100.72937035560608,gps,-1,30.37483,130.95977833333333,28.0,24.0,170.8849002384196,42.70947022866358,-1
threading,102.09248900413513,gps,-1,30.374826666666667,130.95977166666665,28.0,28.799999999999997,-157.24278108073182,,-1
dutychange,102.785231590271,gps,-1,30.37482,130.959765,28.0,32.4,-157.24278108073182,16.631371546743082,-1
