comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,cornangle,distance
threading,0.0035872459411621094,land,-1,-1,-1,-1,-1,-1,,-1
threading,3.007049560546875,gps,-1,30.374866666666666,130.95969166666666,35.0,50.4,-108.11505093601808,,-1
dutychange,3.7275640964508057,gps,-1,30.374865,130.95969,27.0,42.0,-108.11505093601808,-24.37186397214863,-1
dutychange,5.932958364486694,gps,-1,30.374861666666668,130.95969166666666,33.0,42.0,-98.93627478717951,-32.837479405490456,-1
threading,6.010164022445679,gps,-1,30.374861666666668,130.95969166666666,33.0,42.0,-98.93627478717951,,-1
dutychange,8.138892412185669,gps,-1,30.374859999999998,130.95969333333332,31.0,42.0,-83.18907757702459,-48.502458424166605,-1
threading,9.013408899307251,gps,-1,30.374859999999998,130.95969333333332,31.0,42.0,-83.18907757702459,,-1
dutychange,10.345396757125854,gps,-1,30.374859999999998,130.95969333333332,27.0,42.0,-88.41033784101118,-42.914003848754746,-1
threading,12.016874551773071,gps,-1,30.374859999999998,130.95969333333332,27.0,50.4,-81.96036521987538,,-1
dutychange,12.554655075073242,gps,-1,30.374859999999998,130.95969333333332,32.0,42.0,-81.96036521987538,-49.363976469890545,-1
dutychange,14.762155532836914,gps,-1,30.374859999999998,130.95969333333332,24.0,42.0,-82.06576459704051,-49.25857709272542,-1
threading,15.020086765289307,gps,-1,30.374859999999998,130.95969333333332,24.0,42.0,-82.06576459704051,,-1
dutychange,16.969813108444214,gps,-1,30.374859999999998,130.95969333333332,31.0,42.0,-65.86886442204536,-65.45547726772057,-1
threading,18.024027585983276,gps,-1,30.374859999999998,130.95969333333332,31.0,50.4,-43.05962908409655,,-1
dutychange,19.178637504577637,gps,-1,30.374861666666668,130.95969333333332,31.0,42.0,-43.05962908409655,-88.26471260566939,-1
threading,21.028879165649414,gps,-1,30.374861666666668,130.95969333333332,31.0,50.4,-41.4824646019054,,-1
dutychange,21.384978771209717,gps,-1,30.374861666666668,130.95969333333332,25.0,42.0,-41.4824646019054,-90.20907139928579,-1
dutychange,23.591684579849243,gps,-1,30.374861666666668,130.95969333333332,25.0,42.0,-40.06308445955014,-91.62845154164106,-1
threading,24.033085823059082,gps,-1,30.374861666666668,130.95969333333332,25.0,42.0,-40.06308445955014,,-1
dutychange,25.799845457077026,gps,-1,30.374861666666668,130.95969333333332,25.0,42.0,-65.61606811934315,-66.07546788184804,-1
threading,27.036818742752075,gps,-1,30.374859999999998,130.959695,25.0,50.4,-53.839571476399456,,-1
dutychange,28.006412029266357,gps,-1,30.374859999999998,130.95969333333332,30.0,42.0,-53.839571476399456,-77.76788358731083,-1
threading,30.040481328964233,gps,-1,30.374859999999998,130.95969333333332,29.5,55.85999999999999,-47.752372393935275,,-1
dutychange,30.213295459747314,gps,-1,30.374859999999998,130.95969333333332,28.0,42.0,-47.752372393935275,-83.57196929583066,-1
dutychange,32.41967844963074,gps,-1,30.374859999999998,130.95969333333332,30.0,42.0,-31.057326433801908,-100.26701525596403,-1
threading,33.04423141479492,gps,-1,30.374859999999998,130.95969333333332,30.0,42.0,-31.057326433801908,,-1
dutychange,34.62665557861328,gps,-1,30.374859999999998,130.95969333333332,25.0,42.0,-32.131623151422744,-99.19271853834319,-1
threading,36.04795551300049,gps,-1,30.374859999999998,130.95969333333332,25.0,50.4,-25.151417205996694,,-1
dutychange,36.833386182785034,gps,-1,30.374859999999998,130.95969333333332,27.0,42.0,-25.151417205996694,-106.17292448376924,-1
dutychange,39.040202617645264,gps,-1,30.374859999999998,130.95969333333332,25.0,42.0,-28.415201116775474,-102.90914057299045,-1
threading,39.048667907714844,gps,-1,30.374859999999998,130.95969333333332,25.0,42.0,-28.415201116775474,,-1
dutychange,41.246907472610474,gps,-1,30.374859999999998,130.95969333333332,25.0,42.0,-30.589597411120568,-100.73474427864537,-1
threading,42.05208396911621,gps,-1,30.374859999999998,130.95969333333332,25.0,42.0,-30.589597411120568,,-1
dutychange,43.456833839416504,gps,-1,30.374859999999998,130.95969333333332,25.0,42.0,-25.83194682045248,-105.49239486931344,-1
threading,45.0533242225647,gps,-1,30.374859999999998,130.95969333333332,25.0,50.4,-25.634281920175226,,-1
dutychange,45.663408279418945,gps,-1,30.374859999999998,130.95969333333332,25.0,42.0,-25.634281920175226,-105.6900597695907,-1
dutychange,47.87013864517212,gps,-1,30.374859999999998,130.95969333333332,25.0,42.0,-30.731119840724872,-100.59322184904106,-1
threading,48.05684041976929,gps,-1,30.374859999999998,130.95969333333332,25.0,42.0,-30.731119840724872,,-1
dutychange,50.07529091835022,gps,-1,30.374859999999998,130.95969333333332,25.0,42.0,-32.31312722717661,-99.01121446258932,-1
threading,51.06046414375305,gps,-1,30.374859999999998,130.95969333333332,25.0,42.0,-32.31312722717661,,-1
dutychange,52.28212857246399,gps,-1,30.374865,130.95969833333334,31.0,42.0,6.650325021158371,-137.9746667109243,-1
threading,54.064124584198,gps,-1,30.374866666666666,130.9597,31.0,50.4,16.53360935724744,,-1
dutychange,54.488219261169434,gps,-1,30.374868333333332,130.95970166666666,26.0,42.0,16.53360935724744,-150.45859963274503,-1
dutychange,56.69385004043579,gps,-1,30.37487,130.959705,25.0,42.0,9.225382830860047,-144.09924219969258,-1
threading,57.067336559295654,gps,-1,30.37487,130.959705,25.0,42.0,9.225382830860047,,-1
dutychange,58.8999228477478,gps,-1,30.374871666666667,130.95970666666668,24.0,42.0,15.739562308437959,-151.607543956282,-1
threading,60.07075572013855,gps,-1,30.374871666666667,130.95970833333334,24.0,50.4,39.880147659228435,,-1
dutychange,61.10642671585083,gps,-1,30.374871666666667,130.95970833333334,28.0,42.0,39.880147659228435,-176.36423495043118,-1
threading,63.07305145263672,gps,-1,30.37487,130.95970833333334,28.0,50.4,32.31021502489236,,-1
dutychange,63.31268811225891,gps,-1,30.374868333333332,130.959705,23.0,42.0,32.31021502489236,-168.4513251117489,-1
dutychange,65.51787114143372,gps,-1,30.374868333333332,130.95970666666668,23.0,42.0,40.617604651577324,-176.4114106089459,-1
threading,66.07474899291992,gps,-1,30.374868333333332,130.95970666666668,23.0,42.0,40.617604651577324,,-1
dutychange,67.7254991531372,gps,-1,30.374868333333332,130.95970666666668,23.0,42.0,35.373111441217866,-170.8570183722317,-1
threading,69.07848882675171,gps,-1,30.374868333333332,130.95970666666668,23.0,50.4,34.079856353529266,,-1
dutychange,69.93198609352112,gps,-1,30.374868333333332,130.95970833333334,23.0,42.0,34.079856353529266,-169.56376328454309,-1
threading,72.08215665817261,gps,-1,30.374868333333332,130.95970666666668,23.0,47.8548,40.63271288515375,,-1
dutychange,72.13909912109375,gps,-1,30.374868333333332,130.95970666666668,23.0,42.0,40.63271288515375,-176.42651884252234,-1
dutychange,74.35068774223328,gps,-1,30.374868333333332,130.95970666666668,23.0,42.0,40.72496637338182,-176.20887330439564,-1
