comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,corn,distance
threading,0.002234220504760742,camera,-1,-1,-1,-1,-1,-1,corn,-1
threading,3.0044760704040527,camera,-1,36.11190666666667,140.09841166666666,-1,-1,-1,corn,1196.377456188202
threading,6.0574986934661865,camera,-1,36.11190666666667,140.09841166666666,-1,-1,-1,corn,1196.377456188202
threading,9.06102204322815,camera,-1,36.11190666666667,140.09841166666666,-1,-1,-1,corn,1196.377456188202
threading,12.064585447311401,camera,-1,36.111905,140.09841166666666,-1,-1,-1,corn,1196.377456188202
threading,15.06684422492981,camera,-1,36.111905,140.09841166666666,-1,-1,-31.976388898487585,corn,1196.377456188202
threading,18.070263385772705,camera,-1,36.111905,140.09841166666666,30.0,30.0,-31.976388898487585,corn,1196.377456188202
threading,21.073845863342285,camera,-1,36.111911666666664,140.09840333333332,0,0,-33.25011262369359,corn,1196.377456188202
threading,24.077576398849487,camera,-1,36.111916666666666,140.09839833333334,0,0,-33.82218020116094,corn,1196.377456188202
threading,27.081162452697754,camera,-1,36.11192,140.09839833333334,0,0,-34.09742995036752,corn,1196.377456188202
threading,30.08492136001587,camera,-1,36.11192,140.09839833333334,0,0,-34.803883232229225,corn,1196.377456188202
threading,33.088605642318726,camera,-1,36.11192166666667,140.09839833333334,0,0,-34.34300024682508,corn,1196.377456188202
threading,36.108827114105225,camera,-1,36.11192166666667,140.09839833333334,0,0,-32.15303705700182,corn,1196.377456188202
threading,39.13778257369995,camera,-1,36.11192166666667,140.09839833333334,0,0,-32.15303705700182,corn,1196.6935992240906
threading,42.1414737701416,camera,-1,36.11192166666667,140.09839833333334,0,0,-32.15303705700182,corn,1196.6935992240906
threading,45.143463373184204,camera,-1,36.11192166666667,140.09839833333334,0,0,-32.15303705700182,corn,1196.6935992240906
threading,48.14693641662598,camera,-1,36.11192166666667,140.09839833333334,0,0,-32.15303705700182,corn,1196.6935992240906
threading,51.15036225318909,camera,-1,36.11192166666667,140.09839833333334,0,0,-43.66230736848741,corn,1196.6935992240906
threading,54.15377473831177,camera,-1,36.11192166666667,140.09839833333334,0,0,-43.66230736848741,corn,1196.5628862380981
