comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,corn,distance
threading,0.0011854171752929688,land,-1,-1,-1,-1,-1,-1,corn,-1
threading,3.003084897994995,gps,-1,36.11423,140.09779333333333,35.0,35.0,-100.88626378124953,corn,-1
dutychange,3.5423882007598877,gps,-1,36.11423,140.09779333333333,34.0,35.0,-100.88626378124953,corn,-1
dutychange,5.598553419113159,gps,-1,36.11423166666667,140.097795,31.0,35.0,-46.62318853644583,corn,-1
threading,6.006306171417236,gps,-1,36.11423166666667,140.097795,31.0,35.0,-46.62318853644583,corn,-1
dutychange,7.708851099014282,gps,-1,36.11423333333333,140.09779666666665,25.0,35.0,-43.925064109865055,corn,-1
threading,9.010040521621704,gps,-1,36.11423333333333,140.09779666666665,25.0,35.0,-79.94661531571751,corn,-1
dutychange,9.814712762832642,gps,-1,36.11423333333333,140.09779666666665,34.0,35.0,-79.94661531571751,corn,-1
dutychange,11.86931037902832,gps,-1,36.11423333333333,140.09779666666665,32.0,35.0,-64.92943553376297,corn,-1
threading,12.012930393218994,gps,-1,36.11423333333333,140.09779666666665,32.0,35.0,-64.92943553376297,corn,-1
dutychange,13.923951864242554,gps,-1,36.11423333333333,140.09779666666665,29.0,35.0,-72.22956674323021,corn,-1
threading,15.013639211654663,gps,-1,36.11423333333333,140.09779666666665,29.0,35.0,-10.105012847023827,corn,-1
dutychange,15.979197025299072,gps,-1,36.11423333333333,140.09779666666665,32.0,35.0,-10.105012847023827,corn,-1
threading,18.01727032661438,gps,-1,36.114235,140.09779666666665,27.0,35.0,-11.474503763773686,corn,-1
dutychange,18.086263418197632,gps,-1,36.114235,140.09779666666665,22.0,35.0,-11.474503763773686,corn,-1
dutychange,20.192755937576294,gps,-1,36.114235,140.09779833333334,32.0,35.0,-49.68182506969698,corn,-1
threading,21.020945072174072,gps,-1,36.114235,140.09779833333334,32.0,35.0,-49.68182506969698,corn,-1
threading,24.024548530578613,gps,-1,36.114235,140.09779833333334,0,0,-20.018660102882833,corn,-1
threading,27.027272701263428,gps,-1,36.11423333333333,140.09779833333334,10,-10,-73.65498027151291,corn,-1
threading,30.030911684036255,gps,-1,36.114235,140.09779666666665,-18,18,-117.4141295555746,corn,-1
threading,33.03458595275879,gps,-1,36.11423666666666,140.09779666666665,0,0,-115.43197652139435,corn,-1
threading,36.03815793991089,gps,-1,36.11423833333333,140.09779833333334,0,0,117.71961465314388,corn,-1
threading,39.0395405292511,gps,-1,36.11423833333333,140.0978,7.4,10.0,97.34096290027034,corn,-1
threading,42.04335045814514,gps,-1,36.11424,140.09780333333333,19.0,24.0,97.34096290027034,corn,-1
notmove,44.89946365356445,gps,-1,36.114241666666665,140.097805,0,0,21.531841613903378,corn,-1
threading,45.04694962501526,gps,-1,36.114241666666665,140.097805,0,0,21.531841613903378,corn,-1
dutychange,47.20535945892334,gps,-1,36.114243333333334,140.09780666666666,29.0,35.0,21.612678902303905,corn,-1
threading,48.04883146286011,gps,-1,36.114243333333334,140.09780833333335,29.0,35.0,21.612678902303905,corn,-1
dutychange,49.20992350578308,gps,-1,36.114243333333334,140.09780833333335,29.0,35.0,50.22738360820923,corn,-1
threading,51.052361488342285,gps,-1,36.114245,140.09781,29.0,35.0,58.18359900499702,corn,-1
dutychange,51.31542944908142,gps,-1,36.114245,140.09781,23.0,35.0,58.18359900499702,corn,-1
dutychange,53.57349157333374,gps,-1,36.114248333333336,140.09780833333335,34.0,35.0,-88.93516920837392,corn,-1
threading,54.0562162399292,gps,-1,36.114248333333336,140.09781,34.0,35.0,-88.93516920837392,corn,-1
dutychange,55.63008904457092,gps,-1,36.114248333333336,140.09781,35.0,31.0,63.68577302211296,corn,-1
threading,57.05978441238403,gps,-1,36.11425,140.09780833333335,35.0,31.0,80.24452281245975,corn,-1
dutychange,57.689029693603516,gps,-1,36.11425166666667,140.09780666666666,35.0,27.0,80.24452281245975,corn,-1
dutychange,59.74408221244812,gps,-1,36.114246666666666,140.09780166666667,35.0,28.0,92.90141922700582,corn,-1
threading,60.060619831085205,gps,-1,36.114246666666666,140.09780166666667,35.0,28.0,92.90141922700582,corn,-1
dutychange,61.79945254325867,gps,-1,36.114243333333334,140.09780166666667,35.0,29.0,105.32423234159862,corn,-1
threading,63.064021587371826,gps,-1,36.114241666666665,140.09780333333333,35.0,29.0,113.01727617920007,corn,-1
dutychange,63.85664916038513,gps,-1,36.11424,140.0978,35.0,27.0,113.01727617920007,corn,-1
dutychange,65.91240286827087,gps,-1,36.11423333333333,140.097795,35.0,32.0,146.89234234507236,corn,-1
threading,66.06689763069153,gps,-1,36.11423333333333,140.097795,35.0,32.0,146.89234234507236,corn,-1
dutychange,67.96703100204468,gps,-1,36.114223333333335,140.09779333333333,35.0,28.0,162.550706148847,corn,-1
threading,69.0702817440033,gps,-1,36.11422,140.09779333333333,35.0,28.0,-168.45923087207888,corn,-1
dutychange,70.07260036468506,gps,-1,36.114215,140.097795,35.0,34.0,-168.45923087207888,corn,-1
threading,72.07175660133362,gps,-1,36.11421166666667,140.09779833333334,35.0,34.0,-161.66239088590456,corn,-1
dutychange,72.1292610168457,gps,-1,36.11421166666667,140.09779833333334,35.0,31.0,-161.66239088590456,corn,-1
dutychange,74.18658447265625,gps,-1,36.114205,140.09780166666667,35.0,32.0,-168.87359331959217,corn,-1
threading,75.07531690597534,gps,-1,36.114201666666666,140.09780166666667,35.0,32.0,-168.87359331959217,corn,-1
dutychange,76.29791355133057,gps,-1,36.114198333333334,140.09780166666667,35.0,25.0,-170.96045780857335,corn,-1
threading,78.07664322853088,gps,-1,36.11419166666666,140.09780333333333,35.0,25.0,-164.831524842794,corn,-1
dutychange,78.4026300907135,gps,-1,36.11419166666666,140.09780333333333,35.0,31.0,-164.831524842794,corn,-1
dutychange,80.45731902122498,gps,-1,36.11418833333333,140.09780333333333,35.0,27.0,-163.66234313880256,corn,-1
threading,81.0800633430481,gps,-1,36.11418833333333,140.09780333333333,35.0,27.0,-163.66234313880256,corn,-1
dutychange,82.51256370544434,gps,-1,36.11418666666667,140.09780333333333,35.0,31.0,-159.16561148709934,corn,-1
threading,84.08367395401001,gps,-1,36.11418333333334,140.097805,35.0,31.0,-159.61230006724858,corn,-1
dutychange,84.5672070980072,gps,-1,36.11418333333334,140.097805,35.0,27.0,-159.61230006724858,corn,-1
dutychange,86.62208127975464,gps,-1,36.11418166666667,140.09780333333333,35.0,31.0,-172.24823108043728,corn,-1
threading,87.08702039718628,gps,-1,36.11418166666667,140.09780333333333,35.0,31.0,-172.24823108043728,corn,-1
dutychange,88.72761511802673,gps,-1,36.11418,140.09780833333335,35.0,25.0,-174.51942122679202,corn,-1
threading,90.09049606323242,gps,-1,36.114176666666665,140.09781,35.0,25.0,-161.14862276304538,corn,-1
dutychange,90.83238220214844,gps,-1,36.114176666666665,140.09781166666667,35.0,33.0,-161.14862276304538,corn,-1
dutychange,92.8867700099945,gps,-1,36.11417333333333,140.09781333333333,35.0,29.0,-167.3982049238996,corn,-1
threading,93.09386205673218,gps,-1,36.11417333333333,140.09781333333333,35.0,29.0,-167.3982049238996,corn,-1
dutychange,94.94325041770935,gps,-1,36.114171666666664,140.09781666666666,35.0,32.0,-160.61293658624916,corn,-1
threading,96.09682893753052,gps,-1,36.11417,140.09781833333332,35.0,32.0,-169.68173089380883,corn,-1
dutychange,97.09892511367798,gps,-1,36.11417,140.09781833333332,35.0,27.0,-169.68173089380883,corn,-1
threading,99.10020065307617,gps,-1,36.11416666666667,140.09782166666668,35.0,27.0,-169.03240198386828,corn,-1
dutychange,99.15409898757935,gps,-1,36.11416666666667,140.09782166666668,35.0,25.0,-169.03240198386828,corn,-1
dutychange,101.16133093833923,gps,-1,36.114165,140.09782333333334,35.0,25.0,-169.07969552406792,corn,-1
threading,102.10393905639648,gps,-1,36.11416333333333,140.09782333333334,35.0,25.0,-169.07969552406792,corn,-1
dutychange,103.21728920936584,gps,-1,36.11416,140.097825,35.0,29.0,-165.5578134935351,corn,-1
threading,105.10752892494202,gps,-1,36.11416,140.097825,35.0,29.0,-164.85096680558354,corn,-1
dutychange,105.27135515213013,gps,-1,36.11416,140.097825,35.0,27.0,-164.85096680558354,corn,-1
dutychange,107.2759416103363,gps,-1,36.114158333333336,140.097825,35.0,27.0,-168.33302108531444,corn,-1
threading,108.10947179794312,gps,-1,36.114158333333336,140.097825,35.0,27.0,-168.33302108531444,corn,-1
dutychange,109.33186483383179,gps,-1,36.114158333333336,140.097825,35.0,25.0,-169.57165391643628,corn,-1
threading,111.11302852630615,gps,-1,36.114158333333336,140.097825,35.0,25.0,-166.06208146284487,corn,-1
dutychange,111.38824486732483,gps,-1,36.114158333333336,140.097825,35.0,29.0,-166.06208146284487,corn,-1
dutychange,113.44456148147583,gps,-1,36.114158333333336,140.097825,35.0,31.0,177.46332581058508,corn,-1
threading,114.11660265922546,gps,-1,36.114158333333336,140.097825,35.0,31.0,177.46332581058508,corn,-1
dutychange,115.45129656791687,gps,-1,36.114158333333336,140.097825,35.0,31.0,-166.7147111288016,corn,-1
threading,117.12020230293274,gps,-1,36.114151666666665,140.09782833333333,35.0,31.0,-149.20200836703057,corn,-1
dutychange,117.50836634635925,gps,-1,36.114151666666665,140.09782833333333,35.0,34.0,-149.20200836703057,corn,-1
dutychange,119.56427454948425,gps,-1,36.114145,140.09783333333334,35.0,32.0,-157.7959000108372,corn,-1
threading,120.1241385936737,gps,-1,36.11414333333333,140.09783666666667,35.0,32.0,-157.7959000108372,corn,-1
dutychange,121.72220826148987,gps,-1,36.11414,140.09784333333334,35.0,31.0,-138.93520577432614,corn,-1
threading,123.12778782844543,gps,-1,36.11414,140.097845,35.0,31.0,-149.40027865697618,corn,-1
dutychange,123.87840867042542,gps,-1,36.11414166666667,140.09784666666667,35.0,33.0,-149.40027865697618,corn,-1
dutychange,125.93463945388794,gps,-1,36.114145,140.09784833333333,35.0,30.0,-144.2993109841766,corn,-1
threading,126.13140726089478,gps,-1,36.114145,140.09784833333333,35.0,30.0,-144.2993109841766,corn,-1
dutychange,127.99046874046326,gps,-1,36.11414333333333,140.09784833333333,35.0,32.0,-150.81147345272007,corn,-1
threading,129.13208675384521,gps,-1,36.11414333333333,140.09784833333333,35.0,32.0,-152.11595661658632,corn,-1
dutychange,130.0974133014679,gps,-1,36.11414333333333,140.09784833333333,35.0,24.0,-152.11595661658632,corn,-1
threading,132.13559746742249,gps,-1,36.11414333333333,140.09784833333333,35.0,29.0,-138.24790329979862,corn,-1
dutychange,132.20260167121887,gps,-1,36.11414333333333,140.09784833333333,35.0,34.0,-138.24790329979862,corn,-1
dutychange,134.3074312210083,gps,-1,36.11414333333333,140.09784833333333,35.0,26.0,-138.8169981100746,corn,-1
threading,135.13895726203918,gps,-1,36.11414166666667,140.09784833333333,35.0,26.0,-138.8169981100746,corn,-1
dutychange,136.36526322364807,gps,-1,36.11414,140.09785333333335,35.0,27.0,-138.080904238199,corn,-1
threading,138.142498254776,gps,-1,36.11414166666667,140.09785833333333,35.0,27.0,-111.7455679898848,corn,-1
dutychange,138.469984292984,gps,-1,36.11414166666667,140.09785833333333,35.0,35.0,-111.7455679898848,corn,-1
dutychange,140.5246775150299,gps,-1,36.11414333333333,140.09785833333333,35.0,34.0,-117.52252480287254,corn,-1
threading,141.14411306381226,gps,-1,36.11414166666667,140.09785833333333,35.0,34.0,-117.52252480287254,corn,-1
dutychange,142.58150935173035,gps,-1,36.11414166666667,140.09785833333333,35.0,31.0,-119.68614536897144,corn,-1
threading,144.14736938476562,gps,-1,36.11414166666667,140.09785833333333,35.0,31.0,-120.16948601008741,corn,-1
dutychange,144.63774704933167,gps,-1,36.11414166666667,140.09785833333333,35.0,27.0,-120.16948601008741,corn,-1
dutychange,146.69289302825928,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,-121.45277564888362,corn,-1
threading,147.1479365825653,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,-121.45277564888362,corn,-1
dutychange,148.75155973434448,gps,-1,36.11414166666667,140.09785833333333,35.0,28.0,-120.56799668334095,corn,-1
threading,150.15149664878845,gps,-1,36.11414166666667,140.09785833333333,35.0,28.0,-118.04517258893647,corn,-1
dutychange,150.80779218673706,gps,-1,36.11414166666667,140.09785833333333,35.0,33.0,-118.04517258893647,corn,-1
dutychange,152.81328892707825,gps,-1,36.11414166666667,140.09785833333333,35.0,33.0,-111.28506733662452,corn,-1
threading,153.15491342544556,gps,-1,36.11414166666667,140.09785833333333,35.0,33.0,-111.28506733662452,corn,-1
dutychange,154.8680534362793,gps,-1,36.11414166666667,140.09785833333333,35.0,32.0,-114.70218069641246,corn,-1
threading,156.15726804733276,gps,-1,36.11414166666667,140.09785833333333,35.0,32.0,-119.98335891715692,corn,-1
dutychange,156.9230616092682,gps,-1,36.11414166666667,140.09785833333333,35.0,31.0,-119.98335891715692,corn,-1
threading,159.16092109680176,gps,-1,36.11414166666667,140.09785833333333,0,0,-88.2147559633709,corn,-1
threading,162.16457104682922,gps,-1,36.11414166666667,140.09785833333333,20,-20,0.936132977871184,corn,-1
threading,165.1679937839508,gps,-1,36.11414166666667,140.09785833333333,18.0,22.0,69.23591925265309,corn,-1
threading,168.17146372795105,gps,-1,36.11414166666667,140.09785833333333,30.0,19.0,69.23591925265309,corn,-1
threading,171.17515349388123,gps,-1,36.11414166666667,140.09785833333333,19.0,26.0,69.23591925265309,corn,-1
threading,174.17890405654907,gps,-1,36.11414166666667,140.09785833333333,11,-11,15.4277230125607,corn,-1
notmove,174.8258740901947,gps,-1,36.11414166666667,140.09785833333333,0,0,47.97817695998948,corn,-1
dutychange,177.13127326965332,gps,-1,36.11414166666667,140.09785833333333,30.0,35.0,45.94011925587114,corn,-1
threading,177.18088722229004,gps,-1,36.11414166666667,140.09785833333333,30.0,35.0,45.94011925587114,corn,-1
dutychange,179.18596196174622,gps,-1,36.11414166666667,140.09785833333333,27.0,35.0,37.43629281637696,corn,-1
threading,180.18436670303345,gps,-1,36.11414166666667,140.09785833333333,27.0,35.0,37.43629281637696,corn,-1
dutychange,181.24148416519165,gps,-1,36.11414166666667,140.09785833333333,31.0,35.0,13.925060804223166,corn,-1
threading,183.18761324882507,gps,-1,36.11414166666667,140.09785833333333,31.0,35.0,25.540369838622436,corn,-1
dutychange,183.2978653907776,gps,-1,36.11414166666667,140.09785833333333,29.0,35.0,25.540369838622436,corn,-1
