comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,cornangle,distance
threading,0.003379344940185547,land,-1,-1,-1,-1,-1,-1,,-1
threading,3.00734543800354,gps,-1,30.374838333333333,130.95979833333334,35.0,50.4,-130.85949768304843,,-1
dutychange,4.08135199546814,gps,-1,30.374836666666667,130.95979666666668,34.0,42.0,-130.85949768304843,-21.92749704776594,-1
threading,6.011105537414551,gps,-1,30.374836666666667,130.9598,34.0,50.4,-127.00771937086468,,-1
dutychange,6.28761625289917,gps,-1,30.374836666666667,130.9598,29.0,42.0,-127.00771937086468,-23.795046060300464,-1
dutychange,8.494541645050049,gps,-1,30.374838333333333,130.95980666666668,29.0,42.0,-152.12394118313563,-1.9055304005507878,-1
threading,9.014935493469238,gps,-1,30.374838333333333,130.95980666666668,29.0,42.0,-152.12394118313563,,-1
dutychange,10.701662540435791,gps,-1,30.374838333333333,130.95980666666668,35.0,39.6,-156.73863476722565,0.7953015322662509,-1
threading,12.018677234649658,gps,-1,30.374838333333333,130.95980666666668,35.0,47.52,-97.92500599840317,,-1
dutychange,12.85858416557312,gps,-1,30.374838333333333,130.95980666666668,35.0,40.8,-97.92500599840317,-58.01832723655623,-1
dutychange,15.013782739639282,gps,-1,30.374838333333333,130.95980666666668,35.0,40.8,-155.8339049753837,-0.1094282595757079,-1
threading,15.021949529647827,gps,-1,30.374838333333333,130.95980666666668,35.0,40.8,-155.8339049753837,,-1
dutychange,17.168956518173218,gps,-1,30.374838333333333,130.95980666666668,35.0,40.8,-149.9701850845342,-5.973148150425203,-1
threading,18.0251784324646,gps,-1,30.374838333333333,130.95980666666668,35.0,40.8,-149.9701850845342,,-1
dutychange,19.46505069732666,gps,-1,30.374838333333333,130.95980666666668,35.0,42.0,-138.03628811559287,-17.90704511936653,-1
threading,21.028749227523804,gps,-1,30.374838333333333,130.95980666666668,35.0,50.4,-139.39609484907507,,-1
dutychange,21.6714289188385,gps,-1,30.374838333333333,130.95980666666668,27.0,42.0,-139.39609484907507,-16.547238385884327,-1
dutychange,23.880585432052612,gps,-1,30.374838333333333,130.95980666666668,27.0,42.0,-138.60076449466902,-17.342568740290375,-1
threading,24.0321147441864,gps,-1,30.374838333333333,130.95980666666668,27.0,42.0,-138.60076449466902,,-1
dutychange,26.086217164993286,gps,-1,30.374838333333333,130.95980666666668,27.0,42.0,-140.30842253958673,-15.634910695372668,-1
threading,27.035511255264282,gps,-1,30.374838333333333,130.95980666666668,27.0,42.0,-140.30842253958673,,-1
dutychange,28.29197883605957,gps,-1,30.374838333333333,130.95980666666668,33.0,42.0,-136.27308943511184,-19.670243799847555,-1
threading,30.039073705673218,gps,-1,30.374838333333333,130.95980666666668,33.0,50.4,-131.5532513639078,,-1
dutychange,30.50101923942566,gps,-1,30.374838333333333,130.95980666666668,31.0,42.0,-131.5532513639078,-24.390081871051592,-1
dutychange,32.707613945007324,gps,-1,30.374836666666667,130.95979666666668,27.0,42.0,-141.05603498456927,-14.887298250390131,-1
threading,33.04269218444824,gps,-1,30.374836666666667,130.95979666666668,27.0,42.0,-141.05603498456927,,-1
dutychange,34.91507267951965,gps,-1,30.374833333333335,130.95979,27.0,42.0,-139.49599457840364,-10.098970627828606,-1
threading,36.046074867248535,gps,-1,30.374833333333335,130.95978666666667,27.0,50.4,-124.42514578701952,,-1
dutychange,37.12104535102844,gps,-1,30.374831666666665,130.95978333333332,34.0,42.0,-124.42514578701952,-22.991050250689966,-1
threading,39.04972314834595,gps,-1,30.37483,130.95977666666667,34.0,50.4,-142.78009094663489,,-1
dutychange,39.326037645339966,gps,-1,30.37483,130.95977666666667,28.0,42.0,-142.78009094663489,-1.9346476799343577,-1
dutychange,41.531128883361816,gps,-1,30.37482333333333,130.95977,34.0,42.0,-107.45209148417305,-34.17080310094471,-1
threading,42.05028986930847,gps,-1,30.37482333333333,130.95977,34.0,42.0,-107.45209148417305,,-1
dutychange,43.73666524887085,gps,-1,30.374821666666666,130.95976833333333,32.0,42.0,-88.59446765196483,-49.45344244310195,-1
threading,45.05361747741699,gps,-1,30.374821666666666,130.95976666666667,32.0,50.4,-118.21313505539845,,-1
dutychange,45.941694498062134,gps,-1,30.37482333333333,130.95976833333333,24.0,42.0,-118.21313505539845,-19.329422726826436,-1
threading,48.05706524848938,gps,-1,30.37482333333333,130.95976833333333,26.71875,47.8548,-121.76838391007058,,-1
dutychange,48.14784288406372,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-121.76838391007058,-16.802255369551432,-1
dutychange,50.35338044166565,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-124.90097205605441,-13.6696672235676,-1
threading,51.06026816368103,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-124.90097205605441,,-1
dutychange,52.558310747146606,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-126.80660186571097,-11.76403741391104,-1
threading,54.0633864402771,gps,-1,30.37482333333333,130.95976833333333,27.0,50.4,-127.878091758863,,-1
dutychange,54.76355051994324,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-127.878091758863,-10.692547520759021,-1
dutychange,56.970913887023926,gps,-1,30.37482333333333,130.95976833333333,34.0,42.0,-106.86579816210066,-31.704841117521354,-1
threading,57.0669686794281,gps,-1,30.37482333333333,130.95976833333333,34.0,42.0,-106.86579816210066,,-1
dutychange,59.177501916885376,gps,-1,30.37482333333333,130.95976833333333,32.0,42.0,-94.91297600632667,-43.65766327329534,-1
threading,60.068397998809814,gps,-1,30.37482333333333,130.95976833333333,32.0,42.0,-94.91297600632667,,-1
dutychange,61.387208461761475,gps,-1,30.37482333333333,130.95976833333333,24.0,42.0,-95.46977235853981,-43.1008669210822,-1
threading,63.071754455566406,gps,-1,30.37482333333333,130.95976833333333,24.0,50.4,-95.81126755773064,,-1
dutychange,63.5921790599823,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-95.81126755773064,-42.75937172189137,-1
dutychange,65.79741835594177,gps,-1,30.37482333333333,130.95976833333333,32.0,42.0,-87.83886655489947,-50.731772724722546,-1
threading,66.0751473903656,gps,-1,30.37482333333333,130.95976833333333,32.0,42.0,-87.83886655489947,,-1
dutychange,68.00353002548218,gps,-1,30.37482333333333,130.95976833333333,24.0,42.0,-88.13089599030222,-50.43974328931979,-1
threading,69.0787787437439,gps,-1,30.37482333333333,130.95976833333333,24.0,50.4,-93.57229963927384,,-1
dutychange,70.20995092391968,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-93.57229963927384,-44.99833964034818,-1
threading,72.08236455917358,gps,-1,30.37482333333333,130.95976833333333,27.0,50.4,-106.24070129843969,,-1
dutychange,72.4164514541626,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-106.24070129843969,-32.329937981182326,-1
dutychange,74.62318658828735,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-105.66678670193019,-32.90385257769182,-1
threading,75.08558320999146,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-105.66678670193019,,-1
dutychange,76.82935214042664,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-122.08377969570056,-16.486859583921458,-1
threading,78.08872032165527,gps,-1,30.37482333333333,130.95976833333333,27.0,50.4,-110.49254315662154,,-1
dutychange,79.03521394729614,gps,-1,30.37482333333333,130.95976833333333,34.0,42.0,-110.49254315662154,-28.078096123000478,-1
threading,81.09015965461731,gps,-1,30.37482333333333,130.95976833333333,33.25,55.85999999999999,-67.27009613555343,,-1
dutychange,81.24116158485413,gps,-1,30.37482333333333,130.95976833333333,31.0,42.0,-67.27009613555343,-71.30054314406858,-1
dutychange,83.44734954833984,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-98.90437533460644,-39.66626394501557,-1
threading,84.0929172039032,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-98.90437533460644,,-1
dutychange,85.65459895133972,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-100.73514571078805,-37.83549356883397,-1
threading,87.09412264823914,gps,-1,30.37482333333333,130.95976833333333,27.0,50.4,-102.7651770295372,,-1
dutychange,87.86161971092224,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-102.7651770295372,-35.805462250084815,-1
dutychange,90.06652522087097,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-105.16396677411124,-33.40667250551077,-1
threading,90.09707140922546,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-105.16396677411124,,-1
dutychange,92.27149081230164,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-107.20865885472472,-31.361980424897297,-1
threading,93.10066795349121,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-107.20865885472472,,-1
dutychange,94.4776861667633,gps,-1,30.37482333333333,130.95976833333333,27.0,42.0,-125.19867352647873,-13.371965753143286,-1
threading,96.10424017906189,gps,-1,30.37482333333333,130.95976833333333,27.0,50.4,-171.00474720363272,,-1
dutychange,96.73575639724731,gps,-1,30.37482333333333,130.959765,35.0,32.4,-171.00474720363272,32.4341079240107,-1
dutychange,98.8923876285553,gps,-1,30.374821666666666,130.959755,35.0,32.4,-172.5928760475369,36.466633047972266,-1
threading,99.10790610313416,gps,-1,30.374821666666666,130.959755,35.0,32.4,-172.5928760475369,,-1
dutychange,101.04798483848572,gps,-1,30.374818333333334,130.95974833333332,35.0,32.4,175.85055131646413,51.34285833222134,-1
threading,102.11146664619446,gps,-1,30.374818333333334,130.95974333333334,35.0,38.879999999999995,-176.97783994101408,,-1
dutychange,103.1524031162262,gps,-1,30.374816666666668,130.95973833333332,35.0,37.199999999999996,-176.97783994101408,46.79136244489109,-1
threading,105.11528611183167,gps,-1,30.374813333333332,130.95973166666667,35.0,44.63999999999999,179.91199797026903,,-1
dutychange,105.35630750656128,gps,-1,30.374813333333332,130.95973166666667,35.0,32.4,179.91199797026903,52.90221957307472,-1
dutychange,107.41264486312866,gps,-1,30.374811666666666,130.95972833333335,35.0,40.8,-144.71038789151123,19.478778721238996,-1
threading,108.11912488937378,gps,-1,30.37481,130.95972666666665,35.0,40.8,-144.71038789151123,,-1
dutychange,109.57059407234192,gps,-1,30.37481,130.95972666666665,35.0,40.8,-123.05515531447918,-0.7280026317313002,-1
threading,111.1230411529541,gps,-1,30.37481,130.95972666666665,35.0,48.959999999999994,-139.30906331759596,,-1
dutychange,111.82814502716064,gps,-1,30.37481,130.959725,35.0,31.2,-139.30906331759596,15.525905371385477,-1
