lati,longi,g_lati,g_longi,x,y,distance,move,theta_abs,theta_rela,theta_delta,duty,duty_R,duty_L
36.112518333333334,140.09882333333334,36.11246703333331,140.09900693333336,-16.528852530179176,5.691750162281096,17.48138970088584,6086032.142652526,-143.6667866702814,34.66551665177646,1000,25,25,25
36.112518333333334,140.09882333333334,36.11246703333331,140.09900693333336,-16.528852530179176,5.691750162281096,17.48138970088584,0.0,-156.85228765361074,47.851017635105805,-13.185500983329348,25,25,23
36.11251333333333,140.098825,36.11246703333331,140.09900693333336,-16.528852530179176,5.691750162281096,17.48138970088584,0.0,-166.5113721673374,57.51010214883247,-9.659084513726668,25,25,20
36.1125,140.09883166666665,36.11246703333331,140.09900693333336,-16.078722759293854,4.397332755848765,16.669188970549666,1.3704500110227569,-157.87235515480788,52.57669184503034,4.933410303802134,25,25,19
36.11249,140.09884,36.11246703333331,140.09900693333336,-15.478548759698622,3.1029151077382267,15.7864991012003,1.4267886590277326,-132.9900163488843,31.654440476500213,20.922251368530127,25,25,24
36.112485,140.09885333333332,36.11246703333331,140.09900693333336,-14.428241624197957,2.178330052178353,14.59175377336329,1.39928646239727,-121.29005215725205,22.704558252702483,8.94988222379773,25,25,22
36.11248,140.09886833333334,36.11246703333331,140.09900693333336,-13.07784546420285,1.6235779752023518,13.178241439096995,1.4599039885686722,-116.91058543003433,19.833683900186827,2.8708743525156564,25,25,18
36.112475,140.09888333333333,36.11246703333331,140.09900693333336,-11.727449133015055,1.0688261068426073,11.776054195447808,1.4599040676476265,-105.65816086903419,10.450676493498634,9.383007406688193,20,20,19
36.112475,140.0989,36.11246703333331,140.09900693333336,-10.377052406799598,0.6989910961128771,10.40056754249067,1.4001247277778093,-90.78778646597546,-3.065796519605982,13.516473013104616,20,20,20
36.112475,140.09891333333334,36.11246703333331,140.09900693333336,-9.026654998872637,0.8839062522165477,9.069828594377066,1.3629991835260575,-103.23651715753813,7.643841608737219,-10.709638128343201,20,20,19
36.112473333333334,140.09892833333333,36.11246703333331,140.09900693333336,-7.8263019415107316,0.8839050964452326,7.876058043159439,1.2003530573624617,34.514951678633956,-130.95865072590013,138.60249233463736,20,19,20
36.11247,140.09894166666666,36.11246703333331,140.09900693333336,-6.625949164144343,0.5140708014369011,6.645861201884605,1.2560351093403053,-109.61654315416577,15.180167183417609,-146.13881790931774,15,15,15
36.112458333333336,140.09896166666667,36.11246703333331,140.09900693333336,-5.125508209355402,-0.22559681069105864,5.130470575411539,1.6728512292606972,-142.26246939252152,54.78268931275893,-39.602522129341324,15,15,14
36.112451666666665,140.09897166666667,36.11246703333331,140.09900693333336,-3.4750229847793572,-1.3350975280627608,3.722669761633998,1.9887416419414965,-153.27144048231565,84.28812526828959,-29.505435955530658,15,15,11
36.11244333333333,140.09897833333332,36.11246703333331,140.09900693333336,-2.874846608781178,-2.2596809999085963,3.6566242964472786,1.10230044847891,-141.0213725170685,89.18935459302631,-4.901229324736718,15,15,10
36.11244166666667,140.09899,36.11246703333331,140.09900693333336,-2.1246258128454185,-2.8144311658106744,3.5263377081180822,0.9330482244894247,-100.51699129779159,63.467684229457916,25.721670363568393,15,15,12
36.112445,140.098995,36.11246703333331,140.09900693333336,-1.0743163975642875,-2.444598057307303,2.67024631520505,0.9330482244894247,-57.25689717555841,33.533067232201844,25.721670363568393,15,15,12
