"lati, longi, g_lati, g_longi, x, y, distance, move, theta_abs, theta_rela, theta_delta, duty, duty_R, duty_L"
36.1123,140.098545,36.11215500000002,140.0984816666668,5.701689784712857,15.90283322846517,16.894063190762456,6086091.447688546,73.97989216834456,86.29567798695196,1000,25,25,25
36.11230166666667,140.09854,36.11215500000002,140.0984816666668,5.701689664244335,16.08774987515062,17.068244229350583,0.1849166466854905,68.51686953600037,91.96819916878687,-5.6725211818349095,25,25,18
36.11230833333333,140.09852,36.11215500000002,140.0984816666668,4.651378113243209,16.642499192152172,17.280280602847387,1.1878136044346685,88.99519264428791,75.38976949560815,16.578429673178718,25,25,21
36.11230166666667,140.0985,36.11215500000002,140.0984816666668,2.7008000768896734,17.012331665493548,17.225380975527994,1.9853288730692993,136.30585011280544,34.673414951039035,40.716354544569114,25,25,24
36.112291666666664,140.09849333333332,36.11215500000002,140.0984816666668,1.2003557619163898,15.717914807610214,15.763682940685475,1.9816276502683874,157.73854162709765,17.894334441756968,16.779080509282068,25,25,23
36.112278333333336,140.09848166666666,36.11215500000002,140.0984816666668,0.7502224408640926,14.608414882328361,14.627666221411017,1.1973345776857889,153.46634313424272,23.593786209382642,-5.699451767625675,25,25,20
36.11226666666666,140.09847833333333,36.11215500000002,140.0984816666668,-0.3000890499025353,12.944165045395494,12.947643112177209,1.9679638582472732,178.31161711033644,3.0164528419653607,20.577333367417282,25,25,24
36.11224833333333,140.09848333333332,36.11215500000002,140.0984816666668,-0.3000890942856421,11.649748529773206,11.653612927820374,1.2944165156222889,-166.02566656556397,-12.498761913320521,15.515214755285882,20,20,20
36.112231666666666,140.09849333333332,36.11215500000002,140.0984816666668,0.4501337090469298,9.800582089461386,9.810913802918241,1.9955577612827118,-158.7570254894412,-23.87268050486972,11.373918591549199,20,18,20
36.11222166666667,140.0985,36.11215500000002,140.0984816666668,1.3504014307859786,7.9514157408848405,8.06527100032355,2.056671620729263,-160.40528394490278,-29.233381925505284,5.360701420635564,20,15,20
36.11221,140.09850666666668,36.11215500000002,140.0984816666668,1.8005354723579408,6.841915959957987,7.074866923861329,1.1973347147972637,-165.6847899987401,-29.05901775820257,-0.17436416730271276,20,15,20
36.11220333333333,140.09850166666666,36.11215500000002,140.0984816666668,2.1006250284322565,5.547499523963779,5.931894847218246,1.3287466468205393,142.19892742352863,17.061320108365408,-46.12033786656798,15,15,14
36.112201666666664,140.098485,36.11215500000002,140.0984816666668,1.350401858765383,5.177666089031845,5.350870145094845,0.8364278653288421,117.43190561659904,47.950262828119975,-30.888942719754567,15,15,13
36.1122,140.09847333333335,36.11215500000002,140.0984816666668,-0.30008932254142234,4.99274934688583,5.001759654594796,1.660817672442532,116.84782884305025,66.59179736545934,-18.641534537339368,15,15,10
36.11219333333333,140.09846333333334,36.11215500000002,140.0984816666668,-1.2003572788765284,4.807832781691104,4.955412561397435,0.9190628538284006,134.73542636573123,59.28285955377771,7.308937811681631,15,15,10
36.112183333333334,140.09846333333334,36.11215500000002,140.0984816666668,-1.650491463108142,3.6983329970389605,4.049912224577223,1.1973347718817047,-158.83087968745775,2.8811232511056915,56.40173630267202,15,15,14
36.11218,140.09848,36.11215500000002,140.0984816666668,-1.2003575578555326,2.7737497109919786,3.0223411001951757,1.0283359302754136,-115.53704698116167,-41.06210269666599,43.94322594777168,15,15,15
