lati,longi,g_lati,g_longi,x,y,distance,move,theta_abs,theta_rela,theta_delta,duty,duty_R,duty_L
36.11202,140.09854166666668,36.1120983333333,140.09844499999988,8.852654689487895,-8.506160899531096,12.276981237259578,149.68716632970805,53.64528557598428,-7.5017746204004325,1000,35,35,35
36.11201666666667,140.098535,36.1120983333333,140.09844499999988,8.552564880676393,-8.69107783632353,12.193490066228506,0.35248853437412847,107.13370244806764,-62.59393218089026,55.09215756048983,35,32,35
36.11201166666667,140.09852,36.1120983333333,140.09844499999988,7.352205518622288,-9.430745476391166,11.958005110742029,1.4099541892679224,107.68844110678035,-69.74847594343437,7.154543762544108,28,19,28
36.112006666666666,140.09850666666668,36.1120983333333,140.09844499999988,6.151845825987643,-9.985496313776821,11.72839902540718,1.3223508926461323,74.05340484046393,-42.41709080789866,0.1,28,22,28
36.11201333333333,140.09849,36.1120983333333,140.09844499999988,4.951485771950032,-10.170413712970912,11.311698654172607,1.2145199479028268,15.709149088068376,10.250076264867939,0.1,28,28,22
36.112025,140.09848833333334,36.1120983333333,140.09844499999988,3.9011699506750617,-8.691081145778298,9.526490354089121,1.8142734547959427,-5.797951165867283,29.971856271357773,0.1,28,28,22
36.112035,140.09848333333332,36.1120983333333,140.09844499999988,3.7511244783632067,-7.581581385340542,8.45880081067747,1.1195996436998037,19.658625448300267,6.666110742341662,23.30574552901611,28,28,28
36.112045,140.09847666666667,36.1120983333333,140.09844499999988,3.1509442298699124,-6.656998433638364,7.365057887431308,1.1023021206818862,17.355834043328773,7.973673760494247,0.1,28,28,23
36.112055,140.09847,36.1120983333333,140.09844499999988,2.550764002688451,-5.362582161091268,5.938323368751949,1.4267900307103034,8.827334611408224,16.611213497744195,0.1,20,20,15
36.112065,140.098465,36.1120983333333,140.09844499999988,1.9505839919603836,-4.253082482609898,4.679047821253302,1.261429974999725,6.403916047374412,18.233613639731967,0.1,20,20,15
36.11207666666667,140.098455,36.1120983333333,140.09844499999988,1.6504939739154925,-3.3284993511624634,3.715244041596769,0.9720637766563092,31.668319747363384,-5.293010722158897,23.526624361890864,20,20,20
36.11208,140.09845166666668,36.1120983333333,140.09844499999988,0.6001795443598791,-2.034083011560142,2.120780324169764,0.9720637766563092,41.95992607637433,-25.520626355367753,23.526624361890864,20,20,20
36.112095,140.098445,36.1120983333333,140.09844499999988,-0.45013458402603257,-0.9245831840671599,1.0283361357046912,0.9720637766563092,-26.106560259047075,-8.620253235134808,23.526624361890864,20,20,20
