lati,longi,g_lati,g_longi,x,y,distance,move,theta_abs,theta_rela,theta_delta,duty,duty_R,duty_L
36.111445,140.09857166666666,36.11145906666665,140.09868783333334,-10.308166701832874,-1.7456068191677332,10.454924386139812,6085996.374710359,139.42520042248032,140.18620600949114,1000,20,25,25
36.111441666666664,140.098575,36.11145906666665,140.09868783333334,-10.308166919622792,-1.9305234397761524,10.487384134965724,0.18491662060854744,129.93476131632826,150.67276987227496,-10.486563862783811,20,20,13
36.11143333333333,140.09857333333332,36.11145906666665,140.09868783333334,-10.308167355202599,-2.3003566777333617,10.561721217096057,0.36983323795746587,134.56341108693044,148.01651479134858,2.656255080926371,20,20,14
36.11141333333333,140.09858166666666,36.11145906666665,140.09868783333334,-10.15812253745564,-3.4098565694876015,10.715156336257627,1.1195996861090074,163.39412089902837,125.16163975857171,22.854875032776874,20,20,16
36.111401666666666,140.09858833333334,36.11145906666665,140.09868783333334,-9.107802176786242,-5.813773770350963,10.805185141601834,2.6233548689880735,-172.5989667601319,115.15023526195714,10.011404496614574,20,20,13
36.11138833333333,140.09859333333333,36.11145906666665,140.09868783333334,-8.657665147616944,-7.2931071748025715,11.320096204159126,1.546302255885229,-172.75641998704182,122.86678100591375,-7.716545743956615,20,20,14
36.111383333333336,140.09860333333333,36.11145906666665,140.09868783333334,-8.057481239147233,-8.217690837569535,11.508842106010661,1.1023047098881291,-98.48481129373235,54.04880148118666,68.8179795247271,20,20,19
36.111385,140.09861333333333,36.11145906666665,140.09868783333334,-7.007157947984959,-8.402608356904238,10.940936418219682,1.0664771469257326,-67.95478672368597,28.129163517856483,25.919637963330175,20,20,18
36.11139166666667,140.09862833333332,36.11145906666665,140.09868783333334,-5.9568341090200745,-7.847859284374863,9.85255134215162,1.1878243557740915,-45.53331314922568,8.33338405172777,19.795779466128714,20,20,17
36.111395,140.09863333333334,36.11145906666665,140.09868783333334,-5.056556594261102,-7.29310999577865,8.87458269449848,1.0574716907693538,-37.4967949254889,2.7619336320688674,5.571450419658902,20,20,16
36.111398333333334,140.098645,36.11145906666665,140.09868783333334,-4.456371648588464,-6.923277085181326,8.233529854718443,0.7049810995856247,-26.427607087403032,-6.34094691799546,9.102880550064327,20,19,20
36.111401666666666,140.098645,36.11145906666665,140.09868783333334,-3.7061404946660095,-6.3685275805182755,7.368420516638907,0.9330561597458733,-23.236743975908063,-6.960359038407475,0.6194121204120151,20,13,20
36.11141333333333,140.09865,36.11145906666665,140.09868783333334,-3.706140259757452,-5.813777725212276,6.894598397526099,0.5547498553060493,-62.19225362571105,29.67574535274845,-36.636104391155925,15,15,14
36.11141666666666,140.098655,36.11145906666665,140.09868783333334,-3.1059552078129085,-4.704278246033937,5.637126179982869,1.2614321982868046,-111.41674825253813,77.98233802941817,-48.30659267666972,15,15,12
36.11141666666666,140.09866166666666,36.11145906666665,140.09868783333334,-2.6558167185416863,-4.519361775368452,5.2419455643059685,0.4866402784878757,-114.95895702264832,84.51820279185985,-6.535864762441676,15,15,7
36.11142,140.09867166666666,36.11145906666665,140.09868783333334,-2.2056782926020166,-4.519361900631338,5.028881458071353,0.4501384259396871,-51.43352508144435,25.418797379708195,59.099405412151654,15,15,14
36.111421666666665,140.09868333333333,36.11145906666665,140.09868783333334,-0.5551707277689916,-4.519362160470337,4.553333819792116,1.6505075648330454,13.17120072830329,-20.174483326198896,45.59328070590709,15,15,15
36.111425,140.09869166666667,36.11145906666665,140.09868783333334,0.3451061045269365,-3.964612314943224,3.9796041299583087,1.05747140192118,20.652890805244038,-15.67802656638035,-4.496456759818546,15,13,15
36.11143666666667,140.09869166666667,36.11145906666665,140.09868783333334,0.3451060899442118,-3.5947790765203536,3.611306525664238,0.3698332384228709,-7.792676502952313,13.276382214598607,-28.95440878097896,15,14,15
36.11143833333333,140.098695,36.11145906666665,140.09868783333334,0.645198245253513,-2.3003627248108387,2.389131524503697,0.3698332384228709,-43.212812683724664,58.880385542282426,-28.95440878097896,15,14,15
36.11146333333333,140.09868333333333,36.11145906666665,140.09868783333334,0.9452903563237616,-1.3757795998826623,1.669234364974554,0.3698332384228709,18.69551681809357,62.852443313384924,-28.95440878097896,15,14,15
