lati,longi,g_lati,g_longi,x,y,distance,move,theta_abs,theta_rela,theta_delta,duty,duty_R,duty_L
30.37482,130.95979166666666,30.3747317666667,130.9598615333332,-6.715026199335863,9.780463844537735,11.863770474519344,6902962.780857421,-8.319879823651531,-137.2075843057771,1000,28,35,35
30.37482,130.95979166666666,30.3747317666667,130.9598615333332,-6.715026199335863,9.780463844537735,11.863770474519344,0.0,-23.120616410005375,-122.40684771942324,0.1,28,20,28
30.374818333333334,130.95979333333332,30.3747317666667,130.9598615333332,-6.5548396175506145,9.595717584714293,11.620831225751719,0.24452182214025964,-18.447650626493015,-127.21534638235605,4.808498662932806,28,20,28
30.374815,130.95979833333334,30.3747317666667,130.9598615333332,-6.394653025439502,9.410971325822175,11.377959773668115,0.24452182820109492,-36.48735197272273,-109.31696489088026,0.1,28,20,28
30.374813333333332,130.959805,30.3747317666667,130.9598615333332,-5.7539064245465426,9.041478644125164,10.717078669796607,0.7396492739018474,-18.17031970414493,-129.35741364519689,20.04044875431663,28,23,28
30.374811666666666,130.95980833333334,30.3747317666667,130.9598615333332,-5.273346400004034,8.85673223854974,10.307758640936534,0.5148486880252636,-14.684953452054314,-134.54524853886008,5.187834893663194,28,20,28
30.37481,130.95981333333333,30.3747317666667,130.9598615333332,-4.952973068443282,8.671985926106572,9.986755334908075,0.36982464971481277,-16.131011988178766,-134.1362981638368,0.1,28,20,28
30.374806666666668,130.95982,30.3747317666667,130.9598615333332,-4.3122263020056515,8.487239491660148,9.519901778301335,0.6668490561895898,-26.099886230565392,-126.9657417771768,0.1,28,20,28
30.374803333333332,130.95982666666666,30.3747317666667,130.9598615333332,-3.6714796359493675,7.933000770397484,8.741410866691828,0.8471935140268223,-63.17349070435116,-91.99129293396291,0.1,28,20,28
30.374801666666666,130.95983666666666,30.3747317666667,130.9598615333332,-2.870546078975141,7.748254366684705,8.262897828387336,0.8219645955709963,-57.50206552555092,-102.16945107714541,10.1781581431825,28,22,28
30.374805,130.95985166666668,30.3747317666667,130.9598615333332,-1.9094257343991254,7.748254155274481,7.980059466565014,0.961120344576039,-33.31585226259011,-132.84041564260815,30.67096456546274,28,24,28
30.374811666666666,130.95986,30.3747317666667,130.9598615333332,-0.6279319014676563,8.48723865672946,8.510435857766844,1.4792986639729153,-18.175545034517583,-157.5931120866905,24.752696444082346,28,21,28
30.37482,130.959865,30.3747317666667,130.9598615333332,0.1730016487673118,9.410969449207187,9.412559457681382,1.2226091480369021,-1.4873203621259807,-179.5658280982566,21.972716011566092,28,21,28
30.374828333333333,130.95986833333333,30.3747317666667,130.9598615333332,0.4933750061977402,10.334700273349881,10.346470346776176,0.9777104497869431,20.294161388963186,156.97263310411483,23.461538797628577,28,28,21
30.374836666666667,130.95986666666667,30.3747317666667,130.9598615333332,0.4933749643495759,11.258431086316705,11.269236415160936,0.9237308129668245,27.731314319752354,149.75943478949569,7.213198314619149,28,28,20
30.374846666666667,130.959865,30.3747317666667,130.9598615333332,0.49337492250140114,12.182161901611835,12.192148596996189,0.923730815295131,67.61357665530235,110.06722411969037,39.69221066980532,28,28,25
30.374859999999998,130.95985333333334,30.3747317666667,130.9598615333332,0.012814943340003587,13.290638870559633,13.290645048695094,1.2081635171860226,80.4062173259877,99.53853762915845,10.52868649053191,28,28,19
30.374866666666666,130.959845,30.3747317666667,130.9598615333332,-1.108491403016356,14.768608235288411,14.810149978916144,1.855187690088482,113.03821277970407,71.2542034607601,28.28433416839836,28,28,25
30.374871666666667,130.95983333333334,30.3747317666667,130.9598615333332,-2.2297976341542856,15.322846898809075,15.484238262621218,1.2508030061244335,118.38440426407104,69.8952231757072,1.358980285052894,28,28,17
30.374871666666667,130.95982,30.3747317666667,130.9598615333332,-3.3511038648574694,15.507593350484967,15.865539657921135,1.136423738937468,141.8017678081458,50.39203215291127,19.50319102279593,28,28,27
30.37487,130.95980833333334,30.3747317666667,130.9598615333332,-4.632596820716731,15.322847655974329,16.00782975894961,1.2947413516054576,150.03813925419476,46.783640634083895,3.608391518827375,28,28,22
30.374863333333334,130.959795,30.3747317666667,130.9598615333332,-5.7539033010421194,14.953355863224715,16.0221800879275,1.1806152666000187,161.0383868471141,40.00784412529657,6.775796508787323,28,28,26
30.374856666666666,130.959785,30.3747317666667,130.9598615333332,-6.8752100931637505,14.214371858164668,15.7897714089636,1.3429170792691147,178.06165908286007,27.750475219547297,12.257368905749274,28,28,25
30.37484,130.95977166666665,30.3747317666667,130.9598615333332,-7.836330531763143,13.290641690138727,15.428844180258508,1.3330528574721714,-164.09159738044244,14.6157368315491,13.134738387998198,28,28,24
30.374828333333333,130.95976666666667,30.3747317666667,130.9598615333332,-8.797451877163752,11.443180792964995,14.43404122868904,2.0825143474105166,-153.07239332622154,10.625269878810826,3.9904669527382737,28,28,27
30.374816666666668,130.95976166666668,30.3747317666667,130.9598615333332,-9.278012986932563,10.14995805034414,13.751478953532056,1.3796246019312786,-149.8957174246427,12.325955066846916,0.1,28,28,21
30.374803333333332,130.95976166666668,30.3747317666667,130.9598615333332,-9.598387667090774,8.67198902880773,12.935704059830755,1.5122937427324656,-139.18562443617444,7.088318491336196,5.23763657551072,28,28,28
30.374791666666667,130.959765,30.3747317666667,130.9598615333332,-9.438202236237846,7.194019593298435,11.867332445031058,1.4866247087133995,-133.52565349384224,6.210151995438778,0.8781664958974176,28,28,26
30.37478,130.95976833333333,30.3747317666667,130.9598615333332,-9.117829856911555,5.90079618897289,10.860672951681439,1.3323157414556581,-111.01756968577575,-11.892208396772588,18.102360392211367,28,28,27
