"lati, longi, g_lati, g_longi, x, y, distance, move, theta_abs, theta_rela, theta_delta, duty, duty_R, duty_L"
36.112271666666665,140.09857,36.11215500000002,140.0984816666668,7.952359497141733,12.944168653339148,15.191824238644552,6086091.315059444,-111.67352879044938,-99.89130900390091,1000,25,25,25
36.112271666666665,140.09857166666666,36.11215500000002,140.0984816666668,7.952359497141733,12.944168653339148,15.191824238644552,0.0,-124.50446435315348,-87.06037344119682,-12.830935562704099,25,20,25
36.11227,140.098585,36.11215500000002,140.0984816666668,8.702582275992432,12.759252723306417,15.444528750584132,0.7726759470090518,-128.89461753231427,-85.40173613146311,-1.658637309733706,25,18,25
36.112265,140.09860666666665,36.11215500000002,140.0984816666668,9.902938662095346,12.57433735160157,16.0056912995692,1.2145160140363693,-133.2320175525637,-84.99023690022835,-0.41149923123475673,25,18,25
36.11225,140.09861666666666,36.11215500000002,140.0984816666668,11.853518492795915,11.834673196543008,16.750086278226398,2.0861123503335954,-176.46691091860768,-48.57867110493089,-36.41156579529746,25,24,25
36.11224,140.09861333333333,36.11215500000002,140.0984816666668,12.003565568363943,9.985506955068558,15.613966040174896,1.8552438959595743,162.06168790872218,-32.30534890522577,-16.27332219970512,25,23,25
36.11222333333333,140.09860833333335,36.11215500000002,140.0984816666668,11.703477912130344,8.876006682403386,14.688597273592615,1.149366545740682,168.97691665531232,-41.79996007270978,9.49461116748401,25,20,25
36.11221166666667,140.09861,36.11215500000002,140.0984816666668,11.403391145848216,7.026839845813811,13.39454395804225,1.8733579628144643,171.3408985917341,-49.699267293904,7.899307221194221,25,21,25
36.112195,140.098605,36.11215500000002,140.0984816666668,11.553437718228674,5.547506898175925,12.816269187805727,1.4869229784525222,162.5567254830612,-46.908236215986335,-2.7910310779176655,25,19,25
36.112183333333334,140.09860166666667,36.11215500000002,140.0984816666668,10.953261448352844,3.6983396960422397,11.56078080681813,1.9441272839937682,164.57785178252132,-55.920734181008555,9.01249796502222,20,16,20
36.11217,140.09859333333333,36.11215500000002,140.0984816666668,10.653173443393394,2.588839469011873,10.963220065808034,1.149366592737486,129.97832110328892,-26.319572090868917,-29.60116209013964,20,19,20
36.11216833333334,140.09857666666667,36.11215500000002,140.0984816666668,9.602861786893532,1.4793384009972215,9.71614103452832,1.527791607420703,96.75643269576447,2.0012409374309783,-28.320813028299895,20,20,20
36.11216833333334,140.09856166666665,36.11215500000002,140.0984816666668,7.952369914478993,1.479336745571345,8.088796230806427,1.6504918724153697,114.59443579886032,-14.056463336621036,16.057704274052014,20,19,20
36.11216666666667,140.09854333333334,36.11215500000002,140.0984816666668,6.75201219054447,1.4793357369489968,6.912170631854769,1.2003577239349472,92.48909551377768,9.868884120790355,-23.92534745741139,15,15,15
36.112165,140.09853166666667,36.11215500000002,140.0984816666668,4.951475705823934,1.2944178907200694,5.117873517505178,1.810007249340104,109.22092891559406,-4.570497080077374,14.439381200867729,15,14,15
36.11216,140.09851666666665,36.11215500000002,140.0984816666668,4.051207651211936,0.7396675022318959,4.118178170878004,1.0574642139016577,117.35055909592698,-17.003493345943056,12.432996265865683,15,13,15
