goal_latitude,goal_longitude
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.11245,140.099005
36.112451666666665,140.09900666666667
36.112451666666665,140.09900666666667
36.112451666666665,140.09900666666667
36.112451666666665,140.09900833333333
36.112451666666665,140.09900833333333
36.112451666666665,140.09900833333333
36.112451666666665,140.09901
36.112451666666665,140.09901
36.112451666666665,140.09901166666666
36.112453333333335,140.09901166666666
36.112453333333335,140.09901166666666
36.112453333333335,140.09901166666666
36.112451666666665,140.09901333333335
36.112451666666665,140.09901333333335
36.112453333333335,140.09901333333335
36.112453333333335,140.09901333333335
36.112453333333335,140.09901333333335
