lati,longi,g_lati,g_longi,x,y,distance,move,theta_abs,theta_rela,theta_delta,duty,duty_R,duty_L
36.112293333333334,140.09866666666667,36.11241833333336,140.09860866666676,5.2215479309279855,-14.053663681261241,14.992332228875519,6086076.689221921,-1,21.382223534126595,1000,25,25,25
36.112291666666664,140.09866666666667,36.11241833333336,140.09860866666676,5.221547820604196,-13.868747035507113,14.819133104798802,0.1849166457541616,-1,21.63122768207549,-0.24900414794889514,25,25,19
36.11229,140.098665,36.11241833333336,140.09860866666676,5.2215479309279855,-14.053663681261241,14.992332228875519,0.1849166457541616,-1,21.382223534126595,0.24900414794889514,25,25,19
36.112285,140.098665,36.11241833333336,140.09860866666676,5.071503662907844,-14.423497061245143,15.289127407364848,0.39911152741560507,-1,20.372388734191844,1.009834799934751,25,25,19
36.11228833333333,140.09869166666667,36.11241833333336,140.09860866666676,6.872037365689397,-14.2385791875422,15.810187691338175,1.8100044847643517,-1,26.76358540975359,-6.391196675561744,25,25,23
36.112291666666664,140.098705,36.11241833333336,140.09860866666676,8.222437723713565,-14.23857802292332,16.442189216622673,1.3504003580246702,-1,31.005404524810956,-4.241819115057368,25,25,20
36.1123,140.09871,36.11241833333336,140.09860866666676,8.972659573300307,-13.683827347587794,16.363243892851113,0.9330493745684496,-1,34.25336526254863,-3.247960737737671,25,25,21
36.11231166666666,140.09870833333332,36.11241833333336,140.09860866666676,9.122702700039637,-12.389410669915378,15.385746692998799,1.3030838328051693,-1,37.36535433482922,-3.1119890722805934,25,25,20
36.112318333333334,140.09869833333335,36.11241833333336,140.09860866666676,8.672568243801017,-11.279911247547716,14.228486837887553,1.19733453843419,-1,38.554910323183364,-1.1895559883541438,25,25,19
36.112316666666665,140.09868666666668,36.11241833333336,140.09860866666676,7.6222570484988195,-11.094995578285307,13.460970596341129,1.0664649134949986,-1,35.48904799856126,3.0658623246221026,25,25,21
36.11231,140.09867833333334,36.11241833333336,140.09860866666676,6.571946314147534,-11.464829723816365,13.21487037212778,1.1135214115113476,-1,30.822485541005875,4.666562457555386,25,25,22
36.112296666666666,140.098675,36.11241833333336,140.09860866666676,6.121813910312807,-12.759246575180441,14.151854250194678,1.370450351555035,-1,26.631426745858164,4.191058795147711,25,25,19
36.112285,140.09868,36.11241833333336,140.09860866666676,6.121814945073964,-14.2385797444731,15.498831290179611,1.4793331692930205,-1,24.26507504253094,2.3663517033272257,25,25,21
36.11228,140.09869666666665,36.11241833333336,140.09860866666676,6.7219935903219215,-15.163162532262504,16.586340639458072,1.10230111026348,-1,24.90822663617466,-0.6431515936437222,25,25,19
36.112285,140.09870666666666,36.11241833333336,140.09860866666676,8.522527590470663,-15.163160963449627,17.394106097578465,1.8005340001494248,-1,30.338373337304986,-5.430146701130326,25,25,23
36.112293333333334,140.09870833333332,36.11241833333336,140.09860866666676,8.972660142038459,-14.238577285781503,16.829905322006375,1.0283356898363727,-1,33.21771533395754,-2.879341996652556,25,25,19
36.112298333333335,140.09870166666667,36.11241833333336,140.09860866666676,8.672570442669004,-13.498911004979163,16.044752301092206,0.7982230481661218,-1,33.71930312777087,-0.5015877938133286,25,25,19
36.112296666666666,140.09869,36.11241833333336,140.09860866666676,7.772303448423704,-13.313995204400271,15.416587469254422,0.9190617575719268,-1,31.27507658384596,2.4442265439249127,25,25,20
36.11228833333333,140.09868,36.11241833333336,140.09860866666676,6.872037075296902,-13.86874589510262,15.477952263370662,1.0574629409192648,-1,27.35865906130998,3.91641752253598,25,25,22
36.112275,140.098675,36.11241833333336,140.09860866666676,6.121815591799517,-15.16316297184676,16.35231290829479,1.4961109059384134,-1,22.985381134803788,4.373277926506191,25,25,20
36.11226333333333,140.098675,36.11241833333336,140.09860866666676,5.971772099849751,-16.642496240325272,17.681480229940725,1.4869229868099418,-1,20.739342062606738,2.24603907219705,25,25,21
36.11225833333334,140.09868,36.11241833333336,140.09860866666676,6.121817402630381,-17.751996005885303,18.77791283673763,1.1195996260558032,-1,20.02687371075747,0.7124683518492674,25,25,19
