"lati, longi, g_lati, g_longi, x, y, distance, move, theta_abs, theta_rela, theta_delta, duty, duty_R, duty_L"
36.11228333333333,140.09855,36.11215500000002,140.0984816666668,6.151824356592467,14.23858372028917,15.510712726178902,6086090.7417785525,-138.68120844834135,-64.68570030459034,1000,25,25,25
36.11228333333333,140.09855,36.11215500000002,140.0984816666668,6.151824356592467,14.23858372028917,15.510712726178902,0.0,-131.7288106252944,-71.6380981276373,6.952397823046965,25,18,25
36.112275,140.09856333333335,36.11215500000002,140.0984816666668,6.601958127816567,13.868750758469105,15.359951130195064,0.5825777472964725,-158.08952834593237,-47.366377459626904,-24.271720668010403,25,24,25
36.11225833333334,140.098565,36.11215500000002,140.0984816666668,7.502226099124314,12.759251612704247,14.801415410651712,1.4288004670406276,176.04420052238126,-26.499015112328465,-20.86736234729844,25,23,25
36.11224833333333,140.098565,36.11215500000002,140.0984816666668,7.502227684235047,10.91008516214788,13.240595850316634,1.849166450557047,175.05152895772002,-29.56555811709805,3.066543004769585,25,18,25
36.112233333333336,140.09856166666665,36.11215500000002,140.0984816666668,7.502228793812177,9.615668650716543,12.19608627696104,1.294416511431812,165.89684256416822,-23.858508863822323,-5.707049253275727,25,22,25
36.112225,140.09855166666668,36.11215500000002,140.0984816666668,6.9020516552985445,8.136335003189743,10.669501597382139,1.5964462528689654,134.13099078238045,5.561072899838081,-29.419581763660403,20,18,20
36.112215,140.09853833333332,36.11215500000002,140.0984816666668,5.851739815807093,7.581584305968136,9.577227127953288,1.1878145041393353,142.8053712647013,-0.4676243103863271,6.028697210224408,20,17,20
36.112206666666665,140.09853,36.11215500000002,140.0984816666668,4.65138371502396,6.102250436320901,7.672863275985616,1.9050678377876071,128.46462735930479,14.21924758501055,-14.686871895396877,20,18,20
36.11219333333333,140.09851833333335,36.11215500000002,140.0984816666668,3.901160945683927,5.17766685411334,6.482845885590174,1.1906674616046216,158.71643538504313,-15.712970547002584,29.932218132013134,15,12,15
36.112185,140.09850666666668,36.11215500000002,140.0984816666668,3.0008934752714147,3.8832499980926514,4.907646299155342,1.5767043208647047,123.27141520207343,19.032493988152794,-34.74546453515538,15,13,15
36.112186666666666,140.09849666666668,36.11215500000002,140.0984816666668,1.8005361571247829,3.513416383881122,3.947914023840689,1.2560392483632574,76.98083798180139,75.88518143119546,-56.85268744304267,15,15,15
36.11219333333333,140.09848333333332,36.11215500000002,140.0984816666668,0.900268052669048,3.698332887608558,3.8063300847697867,0.9190629865526633,75.96613337531154,90.3527077197454,-14.467526288549934,15,15,10
36.11219833333333,140.09847333333335,36.11215500000002,140.0984816666668,-0.30008933522228937,4.6229160614311695,4.63264573652599,1.5151606858618027,88.66482232880405,95.04923235316471,-4.696524633419315,15,15,8
36.11219166666667,140.09846666666667,36.11215500000002,140.0984816666668,-1.3504019649773638,4.622916160151362,4.816112466585819,1.050312629755079,-169.7457158018166,6.029349387313033,89.01988296585168,15,15,14
36.11219166666667,140.09847833333333,36.11215500000002,140.0984816666668,-0.9002680588452484,3.8832495301030576,3.9862400192189393,0.8658679212540281,-91.33449791834565,-75.6129936291355,81.64234301644854,15,14,15
36.11219833333333,140.09849166666666,36.11215500000002,140.0984816666668,-1.1453406268692973e-08,4.437999413348734,4.437999413348734,1.0574639427024508,-89.89739619108713,-90.10260366104629,14.489610031910786,15,9,15
36.11220333333333,140.0985,36.11215500000002,140.0984816666668,1.350401858765383,5.177666089031845,5.350870145094845,1.5397051672987618,-107.78936378143294,-86.82846777384805,-3.2741358871982413,15,8,15
36.11219666666667,140.09850666666668,36.11215500000002,140.0984816666668,2.100625072815295,5.362582880072296,5.7593333678633964,0.7726765756175593,166.86521856479564,-8.256436114325908,-78.57203165952214,15,14,15
36.11219666666667,140.09849333333332,36.11215500000002,140.0984816666668,1.950580630821141,4.4379996308125556,4.847742311677362,0.9366789841696224,91.5184856368288,64.75516216770653,-73.01159828203244,15,15,14
36.1122,140.09848166666666,36.11215500000002,140.0984816666668,0.6001786234034948,4.80783271882683,4.8451491031971665,1.400129313537783,100.98993733866043,71.89443904442935,-7.139276876722818,15,15,7
36.112195,140.09847,36.11215500000002,140.0984816666668,-0.4501339769400903,4.992749353405088,5.012999770907917,1.0664664646318007,158.28727304000418,26.864444985531804,45.02999405889754,15,15,14
36.11219166666667,140.09847666666667,36.11215500000002,140.0984816666668,-0.9002680398239515,4.06816617352888,4.166588359674264,1.0283359038166142,-111.8798145915737,-55.64197045411393,82.50641543964574,15,15,15
36.11219333333333,140.098495,36.11215500000002,140.0984816666668,0.15004465562612723,4.253082771319896,4.255728663622728,1.0664665519191,-112.46354451805348,-69.55695732064015,13.91498686652622,15,11,15
36.11219333333333,140.09850666666668,36.11215500000002,140.0984816666668,1.8005359669118204,4.437999598216265,4.7893392239338,1.6608178110494205,-112.46354451805348,-89.61928825016133,20.06233092952118,15,11,15
36.112185,140.098515,36.11215500000002,140.0984816666668,2.70080407136758,4.068166543729603,4.8830647814089625,0.9732723915180689,-169.7846018177707,-43.79507671701907,-45.82421153314226,15,14,15
36.11217333333333,140.09851333333333,36.11215500000002,140.0984816666668,3.0008937922929815,2.958666784223169,4.21415147956122,1.1493665894526084,167.86378423480622,-33.269751893728255,-10.525324823290816,15,12,15
36.112165,140.09850833333334,36.11215500000002,140.0984816666668,2.700804813197956,1.6642501913011074,3.172392683486554,1.3287466693867018,143.65963195296652,-22.01803703564744,-11.251714858080817,15,11,15
