lati,longi,g_lati,g_longi,x,y,distance,move,theta_abs,theta_rela,theta_delta,duty,duty_R,duty_L
36.112278333333336,140.09867,36.11241833333336,140.09860866666676,5.671682209878813,-15.348079921212047,16.362503975790755,6086076.21757975,169.26021586951154,-148.97908319504901,1000,25,25,25
36.112275,140.09866666666667,36.11241833333336,140.09860866666676,5.37159343241047,-15.717913401313126,16.61044303124676,0.4762668132109559,171.5237853260738,-152.65593367524406,3.676850480195043,25,17,25
36.112265,140.09866166666666,36.11241833333336,140.09860866666676,5.0715048415966795,-16.457580159883946,17.221269003106137,0.7982230741285737,131.6303682972702,-114.50336381296587,-38.152569862278185,25,22,25
36.11225833333334,140.098655,36.11241833333336,140.09860866666676,4.621371763771735,-17.382163636852056,17.986013723926952,1.028335739743882,-56.83129346651108,71.72001283612596,173.77662335090815,25,24,25
36.11225666666667,140.09864166666668,36.11241833333336,140.09860866666676,3.5710602235494617,-17.936914062593132,18.288940844375553,1.1878141127230257,92.43630041312802,-81.1765104996439,152.89652333576987,25,22,25
36.112253333333335,140.09862833333332,36.11241833333336,140.09860866666676,2.370703843787559,-17.936914471443743,18.092902958642018,1.2003563797619723,87.75118423072264,-80.22209759809488,-0.9544129015490199,25,15,25
36.11225666666667,140.09861333333333,36.11241833333336,140.09860866666676,1.1703475382088646,-18.49166464759037,18.528663599923632,1.3223475406553473,29.658069673160814,-26.03661886615355,-54.18547873194133,25,24,25
36.112276666666666,140.09861,36.11241833333336,140.09860866666676,0.2700801432479123,-16.82741491869092,16.82958217335055,1.8921439011268855,-54.0954468420701,55.01496560740888,-81.05158447356243,25,25,25
36.112293333333334,140.098615,36.11241833333336,140.09860866666676,0.2700800804775077,-14.79333181772381,14.795797022098892,2.03408310096711,-42.50563617613742,43.55156213755067,11.463403469858214,25,25,23
36.112315,140.09862166666667,36.11241833333336,140.09860866666676,0.7202134391839428,-13.31399862607941,13.333464171520678,1.546300983806563,-43.75129920343274,46.847665058214005,-3.296102920663337,25,25,18
36.11232666666667,140.09862333333334,36.11241833333336,140.09860866666676,1.1703464996436934,-10.725165526382625,10.788831563127424,2.6276751302633525,-40.31194280653501,46.539505827561946,0.3081592306520591,20,20,15
36.112338333333334,140.09862166666667,36.11241833333336,140.09860866666676,1.1703463512770975,-9.615665645338595,9.686626677274836,1.10949988104404,15.093350064437812,-8.15387224518774,54.69337807274969,20,19,20
36.11235,140.098615,36.11241833333336,140.09860866666676,0.870257391694898,-8.136332501657307,8.18274125860794,1.509463458867782,22.754416652585032,-16.649304273753184,8.495432028565444,20,18,20
36.112361666666665,140.09860833333335,36.11241833333336,140.09860866666676,0.12003548124047433,-7.0268326587975025,7.027857833757013,1.3393367075652844,14.032235513341067,-13.053578707194422,-3.5957255665587624,20,16,20
36.11237333333333,140.09860166666667,36.11241833333336,140.09860866666676,-0.3300975462487284,-5.5474994676187634,5.557311826168287,1.5463008869426633,-12.603801241585764,9.19849735507588,-22.2520760622703,18,18,17
36.112386666666666,140.09860166666667,36.11241833333336,140.09860866666676,-0.630186121456221,-4.253082910552621,4.29951727426589,1.3287465432417986,-40.18190835771291,31.75362422076934,-22.55512686569346,18,18,16
36.112395,140.09860333333333,36.11241833333336,140.09860866666676,-0.4801417181390461,-2.588833081535995,2.6329817305770793,1.3287465432417986,-21.393806424881095,10.886748448469039,-22.55512686569346,18,18,16
36.11241833333333,140.09859166666666,36.11241833333336,140.09860866666676,-1.3804071342443374,-0.739666492678225,1.566087601848495,1.3287465432417986,-56.913220565511885,-58.07108985309714,-22.55512686569346,18,18,16
