"lati, longi, g_lati, g_longi, x, y, distance, move, theta_abs, theta_rela, theta_delta, duty, duty_R, duty_L"
36.112296666666666,140.09856666666667,36.11215500000002,140.0984816666668,7.652268033471756,15.717918070964515,17.481709142462204,6086092.839881362,19.030489689689063,135.01037650127702,1000,25,25,25
36.112296666666666,140.09856666666667,36.11215500000002,140.0984816666668,7.652268033471756,15.717918070964515,17.481709142462204,0.0,28.85908789831131,125.18177829265477,9.828598208622253,25,25,20
36.112296666666666,140.09856666666667,36.11215500000002,140.0984816666668,7.652268033471756,15.717918070964515,17.481709142462204,0.0,4.387053951086348,149.65381223987973,-24.472033947224958,25,25,20
36.11230833333333,140.098565,36.11215500000002,140.0984816666668,7.502222928900947,16.457584525924176,18.086885782324885,0.7547317390955921,-165.88428785158197,-38.62167781948773,-171.72450994063254,25,24,25
36.11232,140.09855666666667,36.11215500000002,140.0984816666668,7.20213309560472,17.567084152717143,18.98613090535959,1.1493664906814933,17.208564155957813,140.49884372610833,-179.12052154559606,25,25,24
36.11233,140.09854,36.11215500000002,140.0984816666668,6.151821237091421,18.676583231426775,19.663663588801064,1.5277903016419438,67.35231576574812,94.41648005272647,46.08236367338186,25,25,21
36.112336666666664,140.09853,36.11215500000002,140.0984816666668,4.951465244096071,19.78608235064894,20.396226681672097,1.6345772558905287,65.8947074706161,100.05557357480471,-5.639093522078241,25,25,20
36.112341666666666,140.098515,36.11215500000002,140.0984816666668,4.051198578040681,20.340831831097603,20.7403387026276,1.0574625553978487,84.31857275419605,84.4174585159667,15.638115058838011,25,25,21
36.112343333333335,140.0985,36.11215500000002,140.0984816666668,2.100621344633829,20.895581087097526,21.000902813950617,2.0279295551171392,110.11454500040018,64.14482834634818,20.272630169618523,25,25,22
36.112335,140.09848666666667,36.11215500000002,140.0984816666668,1.0503106899271473,20.71066425088793,20.737279625312055,1.0664645834270092,147.62709022554006,29.46972625948908,34.6751020868591,25,25,21
36.11232666666667,140.09848166666666,36.11215500000002,140.0984816666668,0.15004438932753558,19.786080951802433,19.78664986171352,1.290478085417623,162.69747973472548,16.868035766761324,12.601690492727755,25,25,24
36.112315,140.09848,36.11215500000002,140.0984816666668,-0.15004442808544216,18.861497716978192,18.862094514076983,0.9720635043320861,-157.16287401421002,-22.381343987013707,39.24937975377503,25,25,25
36.11230666666667,140.09848166666666,36.11215500000002,140.0984816666668,-1.1453389571144802e-08,17.197247895412147,17.197247895412147,1.6709999388225802,-173.38343981707828,-6.616560144762673,-15.764783842251035,25,24,25
36.112291666666664,140.098485,36.11215500000002,140.0984816666668,0.15004444956181942,16.27266466524452,16.273356403776756,0.9366789683709933,-169.42209244510386,-11.10619657523796,4.4896364304752865,25,22,25
36.112278333333336,140.09848666666667,36.11215500000002,140.0984816666668,0.30008896359129017,14.793331501539797,14.796374904026965,1.486922985708058,-170.76273639923554,-10.399373248728807,-0.7068233265091521,25,18,25
36.11227,140.09849166666666,36.11215500000002,140.0984816666668,0.7502225676730053,13.129081718623638,13.150498875531046,1.724049767686558,-170.76273639923554,-12.50770509648703,2.1083318477582225,25,22,25
36.112255,140.09848833333334,36.11215500000002,140.0984816666668,0.9002671776886741,12.204498505685478,12.237657650322737,0.936678975232072,164.2643868067928,11.516819846803742,-24.02452494329077,25,23,25
36.112245,140.09848833333334,36.11215500000002,140.0984816666668,0.6001782176155132,10.725165321491659,10.741945124893695,1.5094634986692514,179.29872013896167,-2.5016405675292788,14.01846041433302,20,17,20
36.112231666666666,140.09849,36.11215500000002,140.0984816666668,0.6001782937007994,9.615665455814451,9.634377828504181,1.1094998656772104,-174.78924146078865,-8.782339835856874,6.280699268327595,20,16,20
36.112225,140.09849,36.11215500000002,140.0984816666668,0.9002676151790631,7.951415683142841,8.002218014092726,1.6910886749969058,161.33731500765444,12.203104873428657,-20.98544470928553,20,20,19
36.11221,140.09848166666666,36.11215500000002,140.0984816666668,0.6001784585521902,7.211749081965536,7.236680109231085,0.7982231409964348,161.74011560362126,13.502559739970593,-1.2994548665419359,20,20,13
36.11219833333333,140.09848,36.11215500000002,140.0984816666668,-0.15004465000098688,5.917332558892667,5.919234579700754,1.4961112417902775,178.7084086996883,2.7441179740769712,10.758441765893622,15,15,14
36.11219333333333,140.09848833333334,36.11215500000002,140.0984816666668,0.30008931865590993,4.43799941893667,4.448133590805653,1.5463011119154246,-127.97173014270835,-55.89661611214018,58.64073408621715,15,15,15
36.11219,140.09850166666666,36.11215500000002,140.0984816666668,1.0503126649753758,4.253082832787186,4.380852688319564,0.7726766550090385,-126.31429204737624,-67.55753714108317,11.660921028942994,15,11,15
36.112185,140.09851,36.11215500000002,140.0984816666668,2.1006254722625632,3.698333093896508,4.253268748636563,1.187814912328839,-144.76751521569668,-64.82873506801286,-2.7288020730703124,15,10,15
36.11217333333333,140.09851166666667,36.11215500000002,140.0984816666668,2.8508491030219294,2.9586667348630726,4.108655431669375,1.0535377633647238,160.79872112240417,-24.735502371592617,-40.093232696420245,15,14,15
36.11217,140.09850333333333,36.11215500000002,140.0984816666668,2.400715337258733,1.8491667471826077,3.0303220603485723,1.1973348026943458,108.60617774481385,18.999320736207622,-43.73482310780024,15,15,15
