-74.36363636363636,-5.545454545454546,-6.224489795918367
-71.72727272727273,-2.272727272727273,-7.448979591836736
-70.45454545454545,-2.4545454545454546,-7.142857142857142
-69.36363636363636,-0.9090909090909091,-9.285714285714286
-66.0909090909091,-1.2727272727272727,-9.795918367346939
-63.18181818181819,-0.27272727272727276,-13.16326530612245
-58.54545454545455,-1.3636363636363635,-15.306122448979592
-56.99999999999999,-1.090909090909091,-19.28571428571429
-51.63636363636363,-2.4545454545454546,-23.877551020408163
-48.36363636363637,-3.5454545454545454,-29.183673469387756
-47.090909090909086,-6.181818181818182,-33.16326530612245
-46.63636363636364,-9.727272727272727,-35.816326530612244
-43.45454545454545,-9.363636363636365,-38.6734693877551
-41.81818181818181,-14.454545454545453,-44.183673469387756
-41.63636363636364,-19.454545454545453,-50.10204081632653
-40.36363636363636,-28.999999999999996,-57.3469387755102
-40.81818181818182,-34.36363636363636,-62.244897959183675
-41.63636363636364,-40.54545454545455,-65.81632653061224
-43.63636363636363,-46.72727272727273,-67.85714285714286
-46.54545454545455,-53.63636363636364,-69.48979591836735
-51.90909090909091,-58.63636363636363,-68.9795918367347
